validation_mode,level,universe,ticker,window,window_weeks,start_date,end_date,strategy,final_value,total_contributed,total_invested,cash_remaining,return_on_contributed_pct,return_on_invested_pct,cagr_on_contributed_pct,max_drawdown_pct,volatility_pct,sharpe_ratio,calmar_ratio,buy_actions,average_buy_amount
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_156_260,104,2024-06-10,2026-06-01,simple_dip_buy,14342.15,10400.0,10063.73,336.27,37.91,42.51,17.43,16.75,92.27,3.124,1.041,104,96.67
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_156_260,104,2024-06-10,2026-06-01,risk_adjusted_v2,14103.82,10400.0,9856.95,543.05,35.61,43.09,16.45,14.9,91.4,3.135,1.104,104,94.68
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_156_260,104,2024-06-10,2026-06-01,hybrid_70_30,14368.1,10400.0,10303.4,96.6,38.15,39.45,17.54,17.21,92.17,3.13,1.019,104,98.97
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_156_260,104,2024-06-10,2026-06-01,hybrid_80_20,14371.82,10400.0,10337.65,62.35,38.19,39.02,17.55,17.27,92.16,3.13,1.016,104,99.3
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_156_260,104,2024-06-10,2026-06-01,trend_aware_hybrid,14374.97,10400.0,10398.31,1.69,38.22,38.24,17.57,17.35,92.21,3.13,1.012,104,99.88
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_156_260,104,2024-06-10,2026-06-01,fixed_weekly_dca,78084.56,62400.0,62400.0,0.0,25.14,25.14,11.86,7.75,85.86,3.228,1.531,624,99.9
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_156_260,104,2024-06-10,2026-06-01,simple_dip_buy,77898.71,62400.0,61047.53,1352.47,24.84,27.6,11.73,7.53,85.87,3.225,1.558,624,97.73
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_156_260,104,2024-06-10,2026-06-01,risk_adjusted_v2,77782.11,62400.0,61622.11,777.89,24.65,26.22,11.65,7.53,85.85,3.225,1.547,624,98.65
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_156_260,104,2024-06-10,2026-06-01,hybrid_70_30,78029.51,62400.0,62023.16,376.84,25.05,25.81,11.82,7.69,85.86,3.227,1.538,624,99.3
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_156_260,104,2024-06-10,2026-06-01,hybrid_80_20,78048.0,62400.0,62161.22,238.78,25.08,25.56,11.84,7.71,85.86,3.228,1.535,624,99.52
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_156_260,104,2024-06-10,2026-06-01,trend_aware_hybrid,78077.66,62400.0,62388.37,11.63,25.12,25.15,11.86,7.75,85.87,3.227,1.53,624,99.88
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_000_156,156,2021-06-14,2024-06-03,fixed_weekly_dca,18929.68,15600.0,15600.0,-0.0,21.34,21.34,6.66,11.52,76.22,2.619,0.578,156,99.9
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_000_156,156,2021-06-14,2024-06-03,simple_dip_buy,18895.28,15600.0,15301.05,298.95,21.12,23.49,6.6,10.98,75.79,2.629,0.601,156,97.99
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_000_156,156,2021-06-14,2024-06-03,risk_adjusted_v2,18925.74,15600.0,15559.66,40.34,21.32,21.63,6.65,11.44,75.99,2.625,0.582,156,99.64
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_000_156,156,2021-06-14,2024-06-03,hybrid_70_30,18921.69,15600.0,15521.23,78.77,21.29,21.91,6.65,11.37,76.1,2.622,0.584,156,99.4
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_000_156,156,2021-06-14,2024-06-03,hybrid_80_20,18925.46,15600.0,15552.69,47.31,21.32,21.69,6.65,11.43,76.14,2.621,0.582,156,99.6
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_000_156,156,2021-06-14,2024-06-03,trend_aware_hybrid,18927.26,15600.0,15589.07,10.93,21.33,21.41,6.66,11.5,76.17,2.62,0.579,156,99.83
true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_000_156,156,2021-06-14,2024-06-03,fixed_weekly_dca,24247.99,15600.0,15600.0,-0.0,55.44,55.44,15.84,20.11,81.94,2.595,0.788,156,99.9
true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_000_156,156,2021-06-14,2024-06-03,simple_dip_buy,24144.91,15600.0,15196.99,403.01,54.78,58.88,15.67,19.86,81.63,2.6,0.789,156,97.32
true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_000_156,156,2021-06-14,2024-06-03,risk_adjusted_v2,23973.43,15600.0,15145.24,454.76,53.68,58.29,15.4,19.52,81.53,2.6,0.789,156,96.99
true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_000_156,156,2021-06-14,2024-06-03,hybrid_70_30,24218.6,15600.0,15485.11,114.89,55.25,56.4,15.79,20.03,81.85,2.597,0.788,156,99.16
true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_000_156,156,2021-06-14,2024-06-03,hybrid_80_20,24229.17,15600.0,15526.33,73.67,55.32,56.05,15.81,20.06,81.88,2.596,0.788,156,99.43
true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_000_156,156,2021-06-14,2024-06-03,trend_aware_hybrid,24253.81,15600.0,15591.54,8.46,55.47,55.56,15.85,20.06,81.91,2.596,0.79,156,99.85
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_000_156,156,2021-06-14,2024-06-03,fixed_weekly_dca,15161.01,15600.0,15600.0,-0.0,-2.81,-2.81,-0.95,30.04,82.21,2.401,-0.032,156,99.9
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_000_156,156,2021-06-14,2024-06-03,simple_dip_buy,15269.01,15600.0,15451.33,148.67,-2.12,-1.18,-0.71,29.22,81.91,2.409,-0.024,156,98.95
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_000_156,156,2021-06-14,2024-06-03,risk_adjusted_v2,15167.21,15600.0,15385.38,214.62,-2.77,-1.42,-0.93,29.54,81.99,2.404,-0.032,156,98.53
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_000_156,156,2021-06-14,2024-06-03,hybrid_70_30,15191.86,15600.0,15561.33,38.67,-2.62,-2.37,-0.88,29.8,82.13,2.403,-0.03,156,99.65
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_000_156,156,2021-06-14,2024-06-03,hybrid_80_20,15180.82,15600.0,15576.95,23.05,-2.69,-2.54,-0.9,29.88,82.16,2.402,-0.03,156,99.75
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_000_156,156,2021-06-14,2024-06-03,trend_aware_hybrid,15161.82,15600.0,15597.93,2.07,-2.81,-2.8,-0.95,30.02,82.19,2.401,-0.031,156,99.89
true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_000_156,156,2021-06-14,2024-06-03,fixed_weekly_dca,16679.44,15600.0,15600.0,-0.0,6.92,6.92,2.26,7.23,72.13,2.67,0.312,156,99.9
true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_000_156,156,2021-06-14,2024-06-03,simple_dip_buy,16682.62,15600.0,15485.23,114.77,6.94,7.73,2.26,7.19,72.1,2.671,0.315,156,99.17
true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_000_156,156,2021-06-14,2024-06-03,risk_adjusted_v2,16677.12,15600.0,15597.2,2.8,6.9,6.92,2.25,7.23,72.13,2.67,0.311,156,99.88
true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_000_156,156,2021-06-14,2024-06-03,hybrid_70_30,16680.94,15600.0,15575.32,24.68,6.93,7.1,2.26,7.22,72.13,2.671,0.313,156,99.74
true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_000_156,156,2021-06-14,2024-06-03,hybrid_80_20,16680.48,15600.0,15586.92,13.08,6.93,7.02,2.26,7.23,72.13,2.671,0.312,156,99.82
true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_000_156,156,2021-06-14,2024-06-03,trend_aware_hybrid,16679.94,15600.0,15590.67,9.33,6.92,6.99,2.26,7.23,72.13,2.671,0.312,156,99.84
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_000_156,156,2021-06-14,2024-06-03,fixed_weekly_dca,21809.01,15600.0,15600.0,-0.0,39.8,39.8,11.82,9.75,75.53,2.701,1.212,156,99.9
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_000_156,156,2021-06-14,2024-06-03,simple_dip_buy,21754.93,15600.0,15324.91,275.09,39.45,41.96,11.72,9.64,75.35,2.705,1.216,156,98.14
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_000_156,156,2021-06-14,2024-06-03,risk_adjusted_v2,21808.36,15600.0,15596.1,3.9,39.8,39.83,11.81,9.71,75.44,2.704,1.217,156,99.88
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_000_156,156,2021-06-14,2024-06-03,hybrid_70_30,21793.55,15600.0,15523.31,76.69,39.7,40.39,11.79,9.72,75.48,2.702,1.213,156,99.41
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_000_156,156,2021-06-14,2024-06-03,hybrid_80_20,21799.15,15600.0,15551.63,48.37,39.74,40.17,11.8,9.73,75.49,2.702,1.213,156,99.59
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_000_156,156,2021-06-14,2024-06-03,trend_aware_hybrid,21809.83,15600.0,15595.77,4.23,39.81,39.84,11.82,9.73,75.5,2.702,1.215,156,99.87
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_000_156,156,2021-06-14,2024-06-03,fixed_weekly_dca,73852.03,15600.0,15600.0,-0.0,373.41,373.41,67.91,25.88,85.64,2.971,2.625,156,99.9
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_000_156,156,2021-06-14,2024-06-03,simple_dip_buy,71588.66,15600.0,14605.07,994.93,358.9,390.16,66.18,25.71,84.66,2.984,2.574,156,93.53
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_000_156,156,2021-06-14,2024-06-03,risk_adjusted_v2,68943.48,15600.0,14303.39,1296.61,341.95,382.01,64.11,25.64,84.58,2.971,2.5,156,91.6
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_000_156,156,2021-06-14,2024-06-03,hybrid_70_30,73177.01,15600.0,15307.57,292.43,369.08,378.04,67.4,25.82,85.36,2.975,2.61,156,98.03
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_000_156,156,2021-06-14,2024-06-03,hybrid_80_20,73404.36,15600.0,15407.92,192.08,370.54,376.41,67.57,25.84,85.46,2.974,2.615,156,98.67
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_000_156,156,2021-06-14,2024-06-03,trend_aware_hybrid,73856.18,15600.0,15600.0,-0.0,373.44,373.44,67.91,25.81,85.55,2.974,2.631,156,99.9
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_000_156,156,2021-06-14,2024-06-03,fixed_weekly_dca,170679.15,93600.0,93600.0,0.0,82.35,82.35,22.17,14.2,74.64,2.852,1.562,936,99.9
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_000_156,156,2021-06-14,2024-06-03,simple_dip_buy,168335.42,93600.0,91364.59,2235.41,79.85,84.25,21.61,13.9,74.42,2.852,1.554,936,97.51
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_000_156,156,2021-06-14,2024-06-03,risk_adjusted_v2,165495.34,93600.0,91586.96,2013.04,76.81,80.7,20.92,13.9,74.44,2.843,1.505,936,97.75
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_000_156,156,2021-06-14,2024-06-03,hybrid_70_30,169983.64,93600.0,92973.86,626.14,81.61,82.83,22.0,14.11,74.58,2.852,1.559,936,99.23
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_000_156,156,2021-06-14,2024-06-03,hybrid_80_20,170219.44,93600.0,93202.43,397.57,81.86,82.63,22.06,14.14,74.6,2.852,1.56,936,99.48
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_000_156,156,2021-06-14,2024-06-03,trend_aware_hybrid,170688.84,93600.0,93564.97,35.03,82.36,82.43,22.17,14.17,74.62,2.853,1.565,936,99.86
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_013_169,156,2021-09-13,2024-09-02,fixed_weekly_dca,20549.58,15600.0,15600.0,-0.0,31.73,31.73,9.62,9.45,74.63,2.704,1.018,156,99.9
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_013_169,156,2021-09-13,2024-09-02,simple_dip_buy,20501.76,15600.0,15298.68,301.32,31.42,34.01,9.54,9.2,74.42,2.709,1.036,156,97.97
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_013_169,156,2021-09-13,2024-09-02,risk_adjusted_v2,20545.58,15600.0,15574.97,25.03,31.7,31.91,9.61,9.38,74.6,2.705,1.025,156,99.74
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_013_169,156,2021-09-13,2024-09-02,hybrid_70_30,20538.59,15600.0,15520.32,79.68,31.66,32.33,9.6,9.38,74.57,2.706,1.023,156,99.39
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_013_169,156,2021-09-13,2024-09-02,hybrid_80_20,20543.84,15600.0,15551.98,48.02,31.69,32.1,9.61,9.41,74.59,2.705,1.021,156,99.59
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_013_169,156,2021-09-13,2024-09-02,trend_aware_hybrid,20550.66,15600.0,15600.0,-0.0,31.73,31.73,9.62,9.43,74.61,2.705,1.02,156,99.9
true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_013_169,156,2021-09-13,2024-09-02,fixed_weekly_dca,17504.61,15600.0,15600.0,-0.0,12.21,12.21,3.91,27.76,81.11,2.482,0.141,156,99.9
true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_013_169,156,2021-09-13,2024-09-02,simple_dip_buy,17525.14,15600.0,15306.01,293.99,12.34,14.5,3.96,27.23,80.82,2.489,0.145,156,98.02
true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_013_169,156,2021-09-13,2024-09-02,risk_adjusted_v2,17412.42,15600.0,15323.71,276.29,11.62,13.63,3.73,27.2,80.59,2.491,0.137,156,98.13
true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_013_169,156,2021-09-13,2024-09-02,hybrid_70_30,17510.62,15600.0,15518.75,81.25,12.25,12.84,3.93,27.61,81.03,2.484,0.142,156,99.38
true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_013_169,156,2021-09-13,2024-09-02,hybrid_80_20,17508.56,15600.0,15549.17,50.83,12.23,12.6,3.92,27.67,81.06,2.483,0.142,156,99.57
true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_013_169,156,2021-09-13,2024-09-02,trend_aware_hybrid,17508.75,15600.0,15600.0,-0.0,12.24,12.24,3.92,27.75,81.09,2.483,0.141,156,99.9
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_013_169,156,2021-09-13,2024-09-02,fixed_weekly_dca,15798.51,15600.0,15600.0,-0.0,1.27,1.27,0.42,24.66,81.37,2.437,0.017,156,99.9
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_013_169,156,2021-09-13,2024-09-02,simple_dip_buy,15892.84,15600.0,15434.12,165.88,1.88,2.97,0.62,23.48,80.92,2.449,0.026,156,98.84
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_013_169,156,2021-09-13,2024-09-02,risk_adjusted_v2,15810.89,15600.0,15383.77,216.23,1.35,2.78,0.45,23.2,80.8,2.449,0.019,156,98.52
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_013_169,156,2021-09-13,2024-09-02,hybrid_70_30,15825.99,15600.0,15557.08,42.92,1.45,1.73,0.48,24.32,81.24,2.441,0.02,156,99.63
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_013_169,156,2021-09-13,2024-09-02,hybrid_80_20,15816.42,15600.0,15574.54,25.46,1.39,1.55,0.46,24.44,81.28,2.44,0.019,156,99.74
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_013_169,156,2021-09-13,2024-09-02,trend_aware_hybrid,15799.58,15600.0,15593.44,6.56,1.28,1.32,0.42,24.64,81.32,2.439,0.017,156,99.86
true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_013_169,156,2021-09-13,2024-09-02,fixed_weekly_dca,18295.5,15600.0,15600.0,-0.0,17.28,17.28,5.46,6.51,71.25,2.745,0.838,156,99.9
true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_013_169,156,2021-09-13,2024-09-02,simple_dip_buy,18284.02,15600.0,15442.59,157.41,17.21,18.4,5.43,6.46,71.2,2.746,0.841,156,98.89
true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_013_169,156,2021-09-13,2024-09-02,risk_adjusted_v2,18292.6,15600.0,15594.79,5.21,17.26,17.3,5.45,6.51,71.24,2.745,0.837,156,99.87
true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_013_169,156,2021-09-13,2024-09-02,hybrid_70_30,18293.87,15600.0,15563.44,36.56,17.27,17.54,5.45,6.5,71.24,2.745,0.838,156,99.67
true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_013_169,156,2021-09-13,2024-09-02,hybrid_80_20,18294.88,15600.0,15579.43,20.57,17.27,17.43,5.46,6.51,71.24,2.745,0.838,156,99.77
true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_013_169,156,2021-09-13,2024-09-02,trend_aware_hybrid,18295.01,15600.0,15590.41,9.59,17.28,17.35,5.46,6.51,71.24,2.745,0.838,156,99.84
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_013_169,156,2021-09-13,2024-09-02,fixed_weekly_dca,20057.39,15600.0,15600.0,-0.0,28.57,28.57,8.74,11.03,74.01,2.71,0.792,156,99.9
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_013_169,156,2021-09-13,2024-09-02,simple_dip_buy,20017.99,15600.0,15343.03,256.97,28.32,30.47,8.67,10.85,73.9,2.712,0.799,156,98.25
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_013_169,156,2021-09-13,2024-09-02,risk_adjusted_v2,20059.65,15600.0,15600.0,-0.0,28.59,28.59,8.74,11.03,73.98,2.711,0.793,156,99.9
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_013_169,156,2021-09-13,2024-09-02,hybrid_70_30,20046.47,15600.0,15529.66,70.34,28.5,29.09,8.72,10.98,73.98,2.71,0.794,156,99.45
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_013_169,156,2021-09-13,2024-09-02,hybrid_80_20,20050.55,15600.0,15556.31,43.69,28.53,28.89,8.73,11.0,73.99,2.71,0.793,156,99.62
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_013_169,156,2021-09-13,2024-09-02,trend_aware_hybrid,20061.23,15600.0,15600.0,0.0,28.6,28.6,8.75,11.03,73.99,2.71,0.793,156,99.9
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_013_169,156,2021-09-13,2024-09-02,fixed_weekly_dca,57356.12,15600.0,15600.0,-0.0,267.67,267.67,54.34,21.77,86.0,2.864,2.496,156,99.9
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_013_169,156,2021-09-13,2024-09-02,simple_dip_buy,55479.4,15600.0,14659.85,940.15,255.64,278.44,52.64,21.53,85.11,2.872,2.445,156,93.88
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_013_169,156,2021-09-13,2024-09-02,risk_adjusted_v2,53275.63,15600.0,14384.77,1215.23,241.51,270.36,50.59,20.02,84.68,2.866,2.528,156,92.12
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_013_169,156,2021-09-13,2024-09-02,hybrid_70_30,56800.91,15600.0,15324.94,275.06,264.11,270.64,53.84,21.7,85.74,2.867,2.481,156,98.14
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_013_169,156,2021-09-13,2024-09-02,hybrid_80_20,56990.14,15600.0,15419.91,180.09,265.32,269.59,54.01,21.72,85.83,2.866,2.486,156,98.75
true_weekly_contribution,ticker,all_symbols,NVDA,rolling_156w_013_169,156,2021-09-13,2024-09-02,trend_aware_hybrid,57401.19,15600.0,15600.0,-0.0,267.96,267.96,54.38,21.72,85.89,2.867,2.503,156,99.9
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_013_169,156,2021-09-13,2024-09-02,fixed_weekly_dca,149561.71,93600.0,93600.0,0.0,59.79,59.79,16.91,12.12,73.91,2.817,1.395,936,99.9
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_013_169,156,2021-09-13,2024-09-02,simple_dip_buy,147701.14,93600.0,91484.29,2115.71,57.8,61.45,16.42,11.81,73.69,2.818,1.391,936,97.64
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_013_169,156,2021-09-13,2024-09-02,risk_adjusted_v2,145396.76,93600.0,91862.02,1737.98,55.34,58.28,15.81,11.65,73.63,2.812,1.357,936,98.05
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_013_169,156,2021-09-13,2024-09-02,hybrid_70_30,149016.43,93600.0,93014.18,585.82,59.21,60.21,16.77,12.03,73.84,2.817,1.393,936,99.27
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_013_169,156,2021-09-13,2024-09-02,hybrid_80_20,149204.41,93600.0,93231.34,368.66,59.41,60.04,16.82,12.07,73.87,2.817,1.394,936,99.51
true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_156w_013_169,156,2021-09-13,2024-09-02,trend_aware_hybrid,149616.43,93600.0,93583.85,16.15,59.85,59.87,16.92,12.13,73.89,2.818,1.395,936,99.88
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_026_182,156,2021-12-13,2024-12-02,fixed_weekly_dca,21897.15,15600.0,15600.0,-0.0,40.37,40.37,11.97,8.96,74.56,2.731,1.336,156,99.9
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_026_182,156,2021-12-13,2024-12-02,simple_dip_buy,21839.48,15600.0,15316.41,283.59,40.0,42.59,11.87,8.77,74.47,2.732,1.353,156,98.08
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_026_182,156,2021-12-13,2024-12-02,risk_adjusted_v2,21889.35,15600.0,15582.28,17.72,40.32,40.48,11.95,8.86,74.54,2.731,1.35,156,99.79
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_026_182,156,2021-12-13,2024-12-02,hybrid_70_30,21884.05,15600.0,15525.42,74.58,40.28,40.96,11.94,8.91,74.54,2.731,1.341,156,99.42
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_026_182,156,2021-12-13,2024-12-02,hybrid_80_20,21889.89,15600.0,15554.58,45.42,40.32,40.73,11.95,8.92,74.55,2.731,1.339,156,99.61
true_weekly_contribution,ticker,all_symbols,AAPL,rolling_156w_026_182,156,2021-12-13,2024-12-02,trend_aware_hybrid,21896.89,15600.0,15595.4,4.6,40.36,40.41,11.97,8.93,74.56,2.731,1.34,156,99.87
true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_026_182,156,2021-12-13,2024-12-02,fixed_weekly_dca,16595.15,15600.0,15600.0,-0.0,6.38,6.38,2.08,32.7,83.43,2.401,0.064,156,99.9
true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_026_182,156,2021-12-13,2024-12-02,simple_dip_buy,16633.03,15600.0,15317.29,282.71,6.62,8.59,2.16,31.99,83.14,2.407,0.068,156,98.09
true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_026_182,156,2021-12-13,2024-12-02,risk_adjusted_v2,16528.42,15600.0,15403.69,196.31,5.95,7.3,1.95,31.99,82.95,2.408,0.061,156,98.64
true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_026_182,156,2021-12-13,2024-12-02,hybrid_70_30,16606.07,15600.0,15523.04,76.96,6.45,6.98,2.11,32.5,83.34,2.403,0.065,156,99.41
true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_026_182,156,2021-12-13,2024-12-02,hybrid_80_20,16602.23,15600.0,15552.46,47.54,6.42,6.75,2.1,32.57,83.37,2.402,0.064,156,99.6
true_weekly_contribution,ticker,all_symbols,ASML,rolling_156w_026_182,156,2021-12-13,2024-12-02,trend_aware_hybrid,16599.25,15600.0,15594.32,5.68,6.41,6.44,2.09,32.69,83.41,2.401,0.064,156,99.86
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_026_182,156,2021-12-13,2024-12-02,fixed_weekly_dca,17976.95,15600.0,15600.0,-0.0,15.24,15.24,4.84,21.25,81.82,2.473,0.228,156,99.9
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_026_182,156,2021-12-13,2024-12-02,simple_dip_buy,18053.43,15600.0,15372.4,227.6,15.73,17.44,4.99,20.96,81.47,2.482,0.238,156,98.44
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_026_182,156,2021-12-13,2024-12-02,risk_adjusted_v2,17946.32,15600.0,15108.39,491.61,15.04,18.78,4.78,19.91,80.39,2.502,0.24,156,96.75
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_026_182,156,2021-12-13,2024-12-02,hybrid_70_30,18000.13,15600.0,15539.46,60.54,15.39,15.84,4.89,21.17,81.72,2.476,0.231,156,99.51
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_026_182,156,2021-12-13,2024-12-02,hybrid_80_20,17992.49,15600.0,15563.25,36.75,15.34,15.61,4.87,21.2,81.75,2.475,0.23,156,99.66
true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_156w_026_182,156,2021-12-13,2024-12-02,trend_aware_hybrid,17973.8,15600.0,15600.0,-0.0,15.22,15.22,4.83,21.24,81.8,2.474,0.228,156,99.9
true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_026_182,156,2021-12-13,2024-12-02,fixed_weekly_dca,15812.39,15600.0,15600.0,-0.0,1.36,1.36,0.45,10.21,72.5,2.634,0.044,156,99.9
true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_026_182,156,2021-12-13,2024-12-02,simple_dip_buy,15820.28,15600.0,15508.69,91.31,1.41,2.01,0.47,10.1,72.38,2.638,0.046,156,99.32
true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_026_182,156,2021-12-13,2024-12-02,risk_adjusted_v2,15810.7,15600.0,15600.0,-0.0,1.35,1.35,0.45,10.21,72.42,2.636,0.044,156,99.9
true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_026_182,156,2021-12-13,2024-12-02,hybrid_70_30,15814.55,15600.0,15580.47,19.53,1.38,1.5,0.46,10.18,72.46,2.635,0.045,156,99.78
true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_026_182,156,2021-12-13,2024-12-02,hybrid_80_20,15813.73,15600.0,15590.77,9.23,1.37,1.43,0.45,10.19,72.48,2.635,0.045,156,99.84
true_weekly_contribution,ticker,all_symbols,KO,rolling_156w_026_182,156,2021-12-13,2024-12-02,trend_aware_hybrid,15812.83,15600.0,15599.22,0.78,1.36,1.37,0.45,10.2,72.48,2.635,0.044,156,99.9
true_weekly_contribution,ticker,all_symbols,MSFT,rolling_156w_026_182,156,2021-12-13,2024-12-02,fixed_weekly_dca,21693.77,15600.0,15600.0,-0.0,39.06,39.06,11.62,10.83,74.04,2.74,1.073,156,99.9
