analysis_type,validation_mode,level,universe,ticker,window,window_weeks,strategy,target_invested,actual_invested,normalized_final_value,normalized_return_pct
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_052_156,104,fixed_weekly_dca,60089.46,62400.0,106561.34,77.34
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_052_156,104,simple_dip_buy,60089.46,60285.56,107474.28,78.86
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_052_156,104,risk_adjusted_v2,60089.46,60089.46,104800.69,74.41
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_052_156,104,hybrid_70_30,60089.46,61802.76,106784.79,77.71
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_052_156,104,hybrid_80_20,60089.46,62019.48,106688.99,77.55
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_052_156,104,trend_aware_hybrid,60089.46,62364.97,106632.67,77.46
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_065_169,104,fixed_weekly_dca,10177.4,10400.0,12977.44,27.51
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_065_169,104,simple_dip_buy,10177.4,10177.4,13223.45,29.93
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_065_169,104,risk_adjusted_v2,10177.4,10374.97,13000.85,27.74
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_065_169,104,hybrid_70_30,10177.4,10339.3,13043.69,28.16
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_065_169,104,hybrid_80_20,10177.4,10362.44,13018.46,27.92
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_065_169,104,trend_aware_hybrid,10177.4,10400.0,12976.63,27.5
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_065_169,104,fixed_weekly_dca,9997.49,10400.0,10838.93,8.42
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_065_169,104,simple_dip_buy,9997.49,10106.01,11126.79,11.3
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_065_169,104,risk_adjusted_v2,9997.49,9997.49,11129.73,11.33
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_065_169,104,hybrid_70_30,9997.49,10318.75,10916.53,9.19
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_065_169,104,hybrid_80_20,9997.49,10349.17,10887.17,8.9
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_065_169,104,trend_aware_hybrid,9997.49,10400.0,10829.54,8.32
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_065_169,104,fixed_weekly_dca,10234.12,10400.0,10895.0,6.46
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_065_169,104,simple_dip_buy,10234.12,10234.12,11112.04,8.58
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_065_169,104,risk_adjusted_v2,10234.12,10368.66,10955.52,7.05
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_065_169,104,hybrid_70_30,10234.12,10357.08,10952.5,7.02
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_065_169,104,hybrid_80_20,10234.12,10374.54,10930.12,6.8
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_065_169,104,trend_aware_hybrid,10234.12,10393.44,10901.97,6.53
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_065_169,104,fixed_weekly_dca,10257.24,10400.0,11985.52,16.85
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_065_169,104,simple_dip_buy,10257.24,10257.24,12134.63,18.3
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_065_169,104,risk_adjusted_v2,10257.24,10394.79,11989.78,16.89
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_065_169,104,hybrid_70_30,10257.24,10364.13,12022.88,17.21
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_065_169,104,hybrid_80_20,10257.24,10379.43,12007.07,17.06
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_065_169,104,trend_aware_hybrid,10257.24,10389.47,11996.05,16.95
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_065_169,104,fixed_weekly_dca,10143.03,10400.0,12563.84,23.87
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_065_169,104,simple_dip_buy,10143.03,10143.03,12818.06,26.37
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_065_169,104,risk_adjusted_v2,10143.03,10400.0,12556.33,23.79
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_065_169,104,hybrid_70_30,10143.03,10329.66,12631.81,24.54
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_065_169,104,hybrid_80_20,10143.03,10356.31,12605.78,24.28
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_065_169,104,trend_aware_hybrid,10143.03,10400.0,12563.98,23.87
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_065_169,104,fixed_weekly_dca,9459.85,10400.0,29121.01,207.84
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_065_169,104,simple_dip_buy,9459.85,9459.85,29800.44,215.02
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_065_169,104,risk_adjusted_v2,9459.85,9613.1,28898.1,205.48
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_065_169,104,hybrid_70_30,9459.85,10124.94,29303.16,209.76
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_065_169,104,hybrid_80_20,9459.85,10219.91,29237.43,209.07
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_065_169,104,trend_aware_hybrid,9459.85,10400.0,29047.44,207.06
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_065_169,104,fixed_weekly_dca,60377.65,62400.0,89654.83,48.49
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_065_169,104,simple_dip_buy,60377.65,60377.65,90336.18,49.62
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_065_169,104,risk_adjusted_v2,60377.65,61149.02,88740.04,46.97
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_065_169,104,hybrid_70_30,60377.65,61833.86,89812.25,48.75
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_065_169,104,hybrid_80_20,60377.65,62041.8,89739.45,48.63
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_065_169,104,trend_aware_hybrid,60377.65,62382.91,89589.49,48.38
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_078_182,104,fixed_weekly_dca,10139.47,10400.0,13450.09,32.65
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_078_182,104,simple_dip_buy,10139.47,10139.47,13720.06,35.31
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_078_182,104,risk_adjusted_v2,10139.47,10382.28,13456.73,32.72
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_078_182,104,hybrid_70_30,10139.47,10328.84,13522.59,33.37
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_078_182,104,hybrid_80_20,10139.47,10355.9,13494.96,33.09
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_078_182,104,trend_aware_hybrid,10139.47,10395.4,13450.05,32.65
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_078_182,104,fixed_weekly_dca,10242.5,10400.0,9840.54,-3.92
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_078_182,104,simple_dip_buy,10242.5,10242.5,10033.05,-2.04
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_078_182,104,risk_adjusted_v2,10242.5,10383.28,9860.75,-3.73
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_078_182,104,hybrid_70_30,10242.5,10359.83,9890.57,-3.44
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_078_182,104,hybrid_80_20,10242.5,10376.61,9870.47,-3.63
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,ASML,rolling_104w_078_182,104,trend_aware_hybrid,10242.5,10394.32,9844.84,-3.88
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_078_182,104,fixed_weekly_dca,10207.05,10400.0,11836.9,15.97
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_078_182,104,simple_dip_buy,10207.05,10207.05,12081.63,18.37
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_078_182,104,risk_adjusted_v2,10207.05,10388.69,11864.51,16.24
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_078_182,104,hybrid_70_30,10207.05,10345.2,11904.76,16.63
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_078_182,104,hybrid_80_20,10207.05,10364.93,11879.89,16.39
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,BYDDY,rolling_104w_078_182,104,trend_aware_hybrid,10207.05,10400.0,11834.73,15.95
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_078_182,104,fixed_weekly_dca,10334.51,10400.0,10457.2,1.19
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_078_182,104,simple_dip_buy,10334.51,10334.51,10523.61,1.83
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_078_182,104,risk_adjusted_v2,10334.51,10400.0,10456.22,1.18
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_078_182,104,hybrid_70_30,10334.51,10384.52,10472.75,1.34
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_078_182,104,hybrid_80_20,10334.51,10391.71,10465.49,1.27
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,KO,rolling_104w_078_182,104,trend_aware_hybrid,10334.51,10399.22,10457.11,1.19
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_078_182,104,fixed_weekly_dca,10111.82,10400.0,12813.25,26.72
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_078_182,104,simple_dip_buy,10111.82,10111.82,13080.08,29.35
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_078_182,104,risk_adjusted_v2,10111.82,10383.18,12822.97,26.81
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_078_182,104,hybrid_70_30,10111.82,10320.57,12884.62,27.42
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_078_182,104,hybrid_80_20,10111.82,10350.38,12857.36,27.15
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,MSFT,rolling_104w_078_182,104,trend_aware_hybrid,10111.82,10392.88,12816.2,26.74
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_078_182,104,fixed_weekly_dca,9438.24,10400.0,29387.71,211.37
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_078_182,104,simple_dip_buy,9438.24,9438.24,29986.67,217.71
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_078_182,104,risk_adjusted_v2,9438.24,9737.43,29379.49,211.28
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_078_182,104,hybrid_70_30,9438.24,10118.58,29547.53,213.06
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_078_182,104,hybrid_80_20,9438.24,10215.76,29489.53,212.45
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,NVDA,rolling_104w_078_182,104,trend_aware_hybrid,9438.24,10400.0,29257.39,209.99
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_078_182,104,fixed_weekly_dca,60473.58,62400.0,89094.29,47.33
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_078_182,104,simple_dip_buy,60473.58,60473.58,89425.11,47.87
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_078_182,104,risk_adjusted_v2,60473.58,61674.86,88101.19,45.69
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_078_182,104,hybrid_70_30,60473.58,61857.54,89155.99,47.43
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_078_182,104,hybrid_80_20,60473.58,62055.28,89118.43,47.37
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,portfolio,all_symbols,all_symbols,rolling_104w_078_182,104,trend_aware_hybrid,60473.58,62381.83,88965.21,47.11
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_091_195,104,fixed_weekly_dca,10199.68,10400.0,12439.0,21.95
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_091_195,104,simple_dip_buy,10199.68,10199.68,12652.47,24.05
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_091_195,104,risk_adjusted_v2,10199.68,10398.4,12429.38,21.86
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_091_195,104,hybrid_70_30,10199.68,10347.18,12494.96,22.5
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_091_195,104,hybrid_80_20,10199.68,10368.28,12472.8,22.29
equal_total_invested_normalized_not_real_account_path,true_weekly_contribution,ticker,all_symbols,AAPL,rolling_104w_091_195,104,trend_aware_hybrid,10199.68,10394.54,12443.86,22.0
