date,strategy,ticker,price,weekly_return,buy_multiplier,desired_amount,submitted_amount,submitted_size,cash_before_order
2024-09-16,risk_adjusted_v2,NVDA,116.0,-0.02602853,1.12,112.0,0.000135,1.17e-06,0.000451
2024-09-23,risk_adjusted_v2,NVDA,121.400002,0.04655174,0.76,76.0,9.5e-05,7.8e-07,0.000315
2024-09-30,risk_adjusted_v2,NVDA,124.919998,0.02899502,0.85,85.0,6.6e-05,5.3e-07,0.000221
2024-10-07,risk_adjusted_v2,NVDA,134.800003,0.07909066,0.6,60.0,4.6e-05,3.4e-07,0.000154
2024-10-14,risk_adjusted_v2,NVDA,138.0,0.02373885,0.89,89.0,3.2e-05,2.3e-07,0.000108
2024-10-21,risk_adjusted_v2,NVDA,141.539993,0.02565212,0.89,89.0,2.3e-05,1.6e-07,7.6e-05
2024-10-28,risk_adjusted_v2,NVDA,135.399994,-0.04337996,1.24,124.0,1.6e-05,1.2e-07,5.4e-05
2024-11-04,risk_adjusted_v2,NVDA,147.630005,0.09032505,0.56,56.0,1.1e-05,8e-08,3.8e-05
2024-11-11,risk_adjusted_v2,NVDA,141.979996,-0.03827141,1.2,120.0,8e-06,6e-08,2.7e-05
2024-11-18,risk_adjusted_v2,NVDA,141.949997,-0.00021129,1.02,102.0,6e-06,4e-08,1.9e-05
2024-11-25,risk_adjusted_v2,NVDA,138.25,-0.0260655,1.15,115.0,4e-06,3e-08,1.3e-05
2024-12-02,risk_adjusted_v2,NVDA,142.440002,0.03030743,0.86,86.0,3e-06,2e-08,9e-06
2024-12-09,risk_adjusted_v2,NVDA,134.25,-0.05749791,1.29,129.0,2e-06,1e-08,7e-06
2024-12-16,risk_adjusted_v2,NVDA,134.699997,0.00335193,0.99,99.0,1e-06,1e-08,5e-06
2024-12-23,risk_adjusted_v2,NVDA,137.009995,0.01714921,0.92,92.0,1e-06,1e-08,3e-06
2024-12-30,risk_adjusted_v2,NVDA,144.470001,0.05444863,0.73,73.0,1e-06,0.0,2e-06
2025-01-06,risk_adjusted_v2,NVDA,135.910004,-0.05925103,1.3,130.0,0.0,0.0,2e-06
2025-01-13,risk_adjusted_v2,NVDA,137.710007,0.01324408,0.95,95.0,0.0,0.0,1e-06
2025-01-20,risk_adjusted_v2,NVDA,142.619995,0.03565455,0.83,83.0,0.0,0.0,1e-06
2025-01-27,risk_adjusted_v2,NVDA,120.07,-0.15811244,1.73,173.0,0.0,0.0,1e-06
2025-02-03,risk_adjusted_v2,NVDA,129.839996,0.08136917,0.57,57.0,0.0,0.0,0.0
2025-02-10,risk_adjusted_v2,NVDA,138.850006,0.06939318,0.63,63.0,0.0,0.0,0.0
2025-02-17,risk_adjusted_v2,NVDA,134.429993,-0.03183301,1.12,112.0,0.0,0.0,0.0
2025-02-24,risk_adjusted_v2,NVDA,124.919998,-0.0707431,1.3,130.0,0.0,0.0,0.0
2025-03-03,risk_adjusted_v2,NVDA,112.690002,-0.09790263,1.4,140.0,0.0,0.0,0.0
2025-03-10,risk_adjusted_v2,NVDA,121.669998,0.0796876,0.56,56.0,0.0,0.0,0.0
2025-03-17,risk_adjusted_v2,NVDA,117.699997,-0.03262925,1.09,109.0,0.0,0.0,0.0
2025-03-24,risk_adjusted_v2,NVDA,109.669998,-0.06822429,1.25,125.0,0.0,0.0,0.0
2025-03-31,risk_adjusted_v2,NVDA,94.309998,-0.14005654,0.55,55.0,0.0,0.0,0.0
2025-04-07,risk_adjusted_v2,NVDA,110.93,0.17622736,0.3,30.0,0.0,0.0,0.0
2025-04-14,risk_adjusted_v2,NVDA,101.489998,-0.08509873,0.625,62.5,0.0,0.0,0.0
2025-04-21,risk_adjusted_v2,NVDA,111.010002,0.09380239,0.48,48.0,0.0,0.0,0.0
2025-04-28,risk_adjusted_v2,NVDA,114.5,0.03143859,0.76,76.0,0.0,0.0,0.0
2025-05-05,risk_adjusted_v2,NVDA,116.650002,0.01877731,0.81,81.0,0.0,0.0,0.0
2025-05-12,risk_adjusted_v2,NVDA,135.399994,0.16073718,0.3,30.0,0.0,0.0,0.0
2025-05-19,risk_adjusted_v2,NVDA,131.289993,-0.03035451,1.03,103.0,0.0,0.0,0.0
2025-05-26,risk_adjusted_v2,NVDA,135.130005,0.02924832,0.76,76.0,0.0,0.0,0.0
2025-06-02,risk_adjusted_v2,NVDA,141.720001,0.04876782,0.68,68.0,0.0,0.0,0.0
2025-06-09,risk_adjusted_v2,NVDA,141.970001,0.00176404,0.9,90.0,0.0,0.0,0.0
2025-06-16,risk_adjusted_v2,NVDA,143.850006,0.01324227,0.85,85.0,0.0,0.0,0.0
2025-06-23,risk_adjusted_v2,NVDA,157.75,0.09662839,0.47,47.0,0.0,0.0,0.0
2025-06-30,risk_adjusted_v2,NVDA,159.339996,0.01007921,0.86,86.0,0.0,0.0,0.0
2025-07-07,risk_adjusted_v2,NVDA,164.919998,0.03501947,0.75,75.0,0.0,0.0,0.0
2025-07-14,risk_adjusted_v2,NVDA,172.410004,0.045416,0.71,71.0,0.0,0.0,0.0
2025-07-21,risk_adjusted_v2,NVDA,173.5,0.00632212,0.89,89.0,0.0,0.0,0.0
2025-07-28,risk_adjusted_v2,NVDA,173.720001,0.00126802,0.92,92.0,0.0,0.0,0.0
2025-08-04,risk_adjusted_v2,NVDA,182.699997,0.05169236,0.69,69.0,0.0,0.0,0.0
2025-08-11,risk_adjusted_v2,NVDA,180.449997,-0.01231527,1.04,104.0,0.0,0.0,0.0
2025-08-18,risk_adjusted_v2,NVDA,177.990005,-0.01363254,1.05,105.0,0.0,0.0,0.0
2025-08-25,risk_adjusted_v2,NVDA,174.179993,-0.02140576,1.1,110.0,0.0,0.0,0.0
2025-09-01,risk_adjusted_v2,NVDA,167.020004,-0.04110684,1.25,125.0,0.0,0.0,0.0
2025-09-08,risk_adjusted_v2,NVDA,177.820007,0.06466293,0.71,71.0,0.0,0.0,0.0
2025-09-15,risk_adjusted_v2,NVDA,176.669998,-0.00646726,1.08,108.0,0.0,0.0,0.0
2025-09-22,risk_adjusted_v2,NVDA,178.190002,0.00860363,1.0,100.0,0.0,0.0,0.0
2025-09-29,risk_adjusted_v2,NVDA,187.619995,0.052921,0.77,77.0,0.0,0.0,0.0
2025-10-06,risk_adjusted_v2,NVDA,183.160004,-0.02377141,1.17,117.0,0.0,0.0,0.0
2025-10-13,risk_adjusted_v2,NVDA,183.220001,0.00032757,1.05,105.0,0.0,0.0,0.0
2025-10-20,risk_adjusted_v2,NVDA,186.259995,0.01659204,0.96,96.0,0.0,0.0,0.0
2025-10-27,risk_adjusted_v2,NVDA,202.490005,0.08713632,0.59,59.0,0.0,0.0,0.0
2025-11-03,risk_adjusted_v2,NVDA,188.149994,-0.07081836,1.42,142.0,0.0,0.0,0.0
2025-11-10,risk_adjusted_v2,NVDA,190.169998,0.01073614,0.99,99.0,0.0,0.0,0.0
2025-11-17,risk_adjusted_v2,NVDA,178.880005,-0.0593679,1.36,136.0,0.0,0.0,0.0
2025-11-24,risk_adjusted_v2,NVDA,177.0,-0.01050987,1.11,111.0,0.0,0.0,0.0
2025-12-01,risk_adjusted_v2,NVDA,182.410004,0.03056499,0.89,89.0,0.0,0.0,0.0
2025-12-08,risk_adjusted_v2,NVDA,175.020004,-0.04051313,1.26,126.0,0.0,0.0,0.0
2025-12-15,risk_adjusted_v2,NVDA,180.990005,0.03411039,0.87,87.0,0.0,0.0,0.0
2025-12-22,risk_adjusted_v2,NVDA,190.529999,0.05271006,0.77,77.0,0.0,0.0,0.0
2025-12-29,risk_adjusted_v2,NVDA,188.850006,-0.00881747,1.1,110.0,0.0,0.0,0.0
2026-01-05,risk_adjusted_v2,NVDA,184.860001,-0.02112791,1.16,116.0,0.0,0.0,0.0
2026-01-12,risk_adjusted_v2,NVDA,186.229996,0.00741099,1.01,101.0,0.0,0.0,0.0
2026-01-19,risk_adjusted_v2,NVDA,187.669998,0.00773238,1.01,101.0,0.0,0.0,0.0
2026-01-26,risk_adjusted_v2,NVDA,191.130005,0.01843665,0.95,95.0,0.0,0.0,0.0
2026-02-02,risk_adjusted_v2,NVDA,185.410004,-0.02992728,1.21,121.0,0.0,0.0,0.0
2026-02-09,risk_adjusted_v2,NVDA,182.809998,-0.01402301,1.12,112.0,0.0,0.0,0.0
2026-02-16,risk_adjusted_v2,NVDA,189.820007,0.03834587,0.85,85.0,0.0,0.0,0.0
2026-02-23,risk_adjusted_v2,NVDA,177.190002,-0.06653674,1.4,140.0,0.0,0.0,0.0
2026-03-02,risk_adjusted_v2,NVDA,177.820007,0.00355553,1.03,103.0,0.0,0.0,0.0
2026-03-09,risk_adjusted_v2,NVDA,180.25,0.01366546,0.98,98.0,0.0,0.0,0.0
2026-03-16,risk_adjusted_v2,NVDA,172.699997,-0.04188629,1.27,127.0,0.0,0.0,0.0
2026-03-23,risk_adjusted_v2,NVDA,167.520004,-0.02999417,1.21,121.0,0.0,0.0,0.0
2026-03-30,risk_adjusted_v2,NVDA,177.389999,0.05891831,0.74,74.0,0.0,0.0,0.0
2026-04-06,risk_adjusted_v2,NVDA,188.630005,0.06336325,0.72,72.0,0.0,0.0,0.0
2026-04-13,risk_adjusted_v2,NVDA,201.679993,0.06918299,0.69,69.0,0.0,0.0,0.0
2026-04-20,risk_adjusted_v2,NVDA,208.270004,0.03267558,0.88,88.0,0.0,0.0,0.0
2026-04-27,risk_adjusted_v2,NVDA,198.449997,-0.04715037,1.3,130.0,0.0,0.0,0.0
2026-05-04,risk_adjusted_v2,NVDA,215.199997,0.08440413,0.61,61.0,0.0,0.0,0.0
2026-05-11,risk_adjusted_v2,NVDA,225.320007,0.04702607,0.8,80.0,0.0,0.0,0.0
2026-05-18,risk_adjusted_v2,NVDA,215.330002,-0.04433696,1.28,128.0,0.0,0.0,0.0
2026-05-25,risk_adjusted_v2,NVDA,211.139999,-0.01945852,1.15,115.0,0.0,0.0,0.0
2026-06-01,risk_adjusted_v2,NVDA,205.100006,-0.02860658,1.2,120.0,0.0,0.0,0.0
2026-06-05,risk_adjusted_v2,NVDA,205.100006,0.0,1.05,105.0,0.0,0.0,0.0
2021-06-14,risk_adjusted_v2,AAPL,130.460007,0.02442096,0.88,88.0,88.0,0.67453622,10000.0
2021-06-21,risk_adjusted_v2,AAPL,133.110001,0.02031269,0.9,90.0,90.0,0.67613252,9911.867956
2021-06-28,risk_adjusted_v2,AAPL,139.960007,0.05146124,0.74,74.0,74.0,0.52872247,9821.732911
2021-07-05,risk_adjusted_v2,AAPL,145.110001,0.03679618,0.86,86.0,86.0,0.59265384,9747.621874
2021-07-12,risk_adjusted_v2,AAPL,146.389999,0.00882088,1.0,100.0,100.0,0.68310677,9661.492831
2021-07-19,risk_adjusted_v2,AAPL,148.559998,0.01482341,0.97,97.0,97.0,0.65293485,9561.342781
2021-07-26,risk_adjusted_v2,AAPL,145.860001,-0.01817446,1.15,115.0,115.0,0.78842725,9466.010466
2021-08-02,risk_adjusted_v2,AAPL,146.139999,0.00191964,1.04,104.0,104.0,0.71164637,9350.837909
2021-08-09,risk_adjusted_v2,AAPL,149.100006,0.0202546,0.94,94.0,94.0,0.63044934,9246.681857
2021-08-16,risk_adjusted_v2,AAPL,148.190002,-0.00610331,1.08,108.0,108.0,0.72879411,9153.162142
2021-08-23,risk_adjusted_v2,AAPL,148.600006,0.00276675,1.04,104.0,104.0,0.69986538,9045.000088
2021-08-30,risk_adjusted_v2,AAPL,154.300003,0.03835799,0.85,85.0,85.0,0.55087491,8940.844036
2021-09-06,risk_adjusted_v2,AAPL,148.970001,-0.03454311,1.23,123.0,123.0,0.82566959,8858.698136
2021-09-13,risk_adjusted_v2,AAPL,146.059998,-0.01953415,1.15,115.0,115.0,0.78734768,8737.98024
2021-09-20,risk_adjusted_v2,AAPL,146.919998,0.00588799,1.02,102.0,102.0,0.69425539,8622.807682
2021-09-27,risk_adjusted_v2,AAPL,142.649994,-0.02906346,1.2,120.0,120.0,0.8412198,8523.67312
2021-10-04,risk_adjusted_v2,AAPL,142.899994,0.00175254,1.04,104.0,104.0,0.7277817,8403.49306
2021-10-11,risk_adjusted_v2,AAPL,144.839996,0.01357594,0.98,98.0,98.0,0.67660869,8299.337008
2021-10-18,risk_adjusted_v2,AAPL,148.690002,0.0265811,0.91,91.0,91.0,0.61201156,8201.189959
2021-10-25,risk_adjusted_v2,AAPL,149.800003,0.0074652,1.01,101.0,101.0,0.6742323,8110.053414
2021-11-01,risk_adjusted_v2,AAPL,151.279999,0.00987981,1.0,100.0,100.0,0.66102592,8008.901863
2021-11-08,risk_adjusted_v2,AAPL,149.990005,-0.00852719,1.09,109.0,109.0,0.72671509,7909.655435
2021-11-15,risk_adjusted_v2,AAPL,160.550003,0.07040468,0.68,68.0,68.0,0.42354406,7800.491881
2021-11-22,risk_adjusted_v2,AAPL,156.809998,-0.02329495,1.17,117.0,117.0,0.74612589,7734.009522
2021-11-29,risk_adjusted_v2,AAPL,161.839996,0.03207702,0.88,88.0,88.0,0.54374692,7616.833963
2021-12-06,risk_adjusted_v2,AAPL,179.449997,0.10881118,0.48,48.0,48.0,0.26748398,7528.701919
2021-12-13,risk_adjusted_v2,AAPL,171.139999,-0.04630815,1.29,129.0,129.0,0.75376885,7482.878933
2021-12-20,risk_adjusted_v2,AAPL,176.279999,0.03003389,0.89,89.0,89.0,0.50487861,7353.685369
2021-12-27,risk_adjusted_v2,AAPL,177.570007,0.00731795,1.01,101.0,101.0,0.56878975,7264.551824
2022-01-03,risk_adjusted_v2,AAPL,172.169998,-0.03041059,1.21,121.0,121.0,0.70279376,7166.525366
2022-01-10,risk_adjusted_v2,AAPL,173.070007,0.00522744,1.02,102.0,102.0,0.58935688,7045.343805
2022-01-17,risk_adjusted_v2,AAPL,162.410004,-0.06159359,1.37,137.0,137.0,0.8435441,6949.530634
2022-01-24,risk_adjusted_v2,AAPL,170.330002,0.04876546,0.79,79.0,79.0,0.46380555,6812.325065
2022-01-31,risk_adjusted_v2,AAPL,172.389999,0.01209415,0.99,99.0,99.0,0.57427925,6733.206526
2022-02-07,risk_adjusted_v2,AAPL,168.639999,-0.021753,1.16,116.0,116.0,0.68785579,6636.263227
2022-02-14,risk_adjusted_v2,AAPL,167.300003,-0.0079459,1.09,109.0,109.0,0.6515242,6521.069872
2022-02-21,risk_adjusted_v2,AAPL,164.850006,-0.01464433,1.13,113.0,113.0,0.68547162,6413.558701
2022-02-28,risk_adjusted_v2,AAPL,163.169998,-0.01019113,1.1,110.0,110.0,0.67414354,6301.59845
2022-03-07,risk_adjusted_v2,AAPL,154.729996,-0.05172521,1.32,132.0,132.0,0.85309897,6197.183913
2022-03-14,risk_adjusted_v2,AAPL,163.979996,0.05978156,0.74,74.0,74.0,0.45127456,6064.985847
2022-03-21,risk_adjusted_v2,AAPL,174.720001,0.06549582,0.71,71.0,71.0,0.40636447,5990.87481
2022-03-28,risk_adjusted_v2,AAPL,174.309998,-0.00234663,1.06,106.0,106.0,0.60811199,5919.970587
2022-04-04,risk_adjusted_v2,AAPL,170.089996,-0.02420975,1.18,118.0,118.0,0.69375038,5816.433387
2022-04-11,risk_adjusted_v2,AAPL,165.289993,-0.02822037,1.2,120.0,120.0,0.72599676,5701.648721
2022-04-18,risk_adjusted_v2,AAPL,161.789993,-0.02117491,1.16,116.0,116.0,0.71697883,5584.072251
2022-04-25,risk_adjusted_v2,AAPL,157.649994,-0.02558872,1.18,118.0,118.0,0.74849353,5470.927511
2022-05-02,risk_adjusted_v2,AAPL,157.279999,-0.00234694,1.06,106.0,106.0,0.67395728,5353.086727
2022-05-09,risk_adjusted_v2,AAPL,147.110001,-0.06466174,1.39,139.0,139.0,0.94487118,5253.841725
2022-05-16,risk_adjusted_v2,AAPL,137.589996,-0.06471351,1.2,120.0,120.0,0.87215643,5123.706898
2022-05-23,risk_adjusted_v2,AAPL,149.639999,0.08757906,0.59,59.0,59.0,0.39427961,5003.526838
2022-05-30,risk_adjusted_v2,AAPL,145.380005,-0.02846828,1.2,120.0,120.0,0.825423,4946.149147
2022-06-06,risk_adjusted_v2,AAPL,137.130005,-0.05674783,1.35,135.0,135.0,0.98446726,4832.845696
2022-06-13,risk_adjusted_v2,AAPL,131.559998,-0.04061844,1.26,126.0,126.0,0.95773793,4703.199669
2022-06-20,risk_adjusted_v2,AAPL,141.660004,0.0767711,0.65,65.0,65.0,0.45884511,4577.010606
2022-06-27,risk_adjusted_v2,AAPL,138.929993,-0.01927157,1.15,115.0,115.0,0.82775503,4513.199511
2022-07-04,risk_adjusted_v2,AAPL,147.039993,0.05837472,0.74,74.0,74.0,0.50326444,4398.026954
2022-07-11,risk_adjusted_v2,AAPL,150.169998,0.02128676,0.94,94.0,94.0,0.62595726,4323.915917
2022-07-18,risk_adjusted_v2,AAPL,154.089996,0.02610374,0.91,91.0,91.0,0.59056397,4229.77487
2022-07-25,risk_adjusted_v2,AAPL,162.509995,0.05464339,0.76,76.0,76.0,0.46766354,4138.638324
2022-08-01,risk_adjusted_v2,AAPL,165.350006,0.01747592,0.96,96.0,96.0,0.58058661,4062.524286
2022-08-08,risk_adjusted_v2,AAPL,172.100006,0.0408225,0.84,84.0,84.0,0.4880883,3966.380238
2022-08-15,risk_adjusted_v2,AAPL,171.520004,-0.00337015,1.07,107.0,107.0,0.62383394,3882.579613
2022-08-22,risk_adjusted_v2,AAPL,163.619995,-0.04605882,1.29,129.0,129.0,0.7884122,3780.405835
2022-08-29,risk_adjusted_v2,AAPL,155.809998,-0.04773253,1.3,130.0,130.0,0.83434954,3657.44049
2022-09-05,risk_adjusted_v2,AAPL,157.369995,0.01001218,1.0,100.0,100.0,0.63544515,3527.245425
2022-09-12,risk_adjusted_v2,AAPL,150.699997,-0.04238418,1.27,127.0,127.0,0.84273393,3431.388081
2022-09-19,risk_adjusted_v2,AAPL,150.429993,-0.00179167,1.06,106.0,106.0,0.70464671,3304.48885
2022-09-26,risk_adjusted_v2,AAPL,138.199997,-0.08130025,1.48,148.0,148.0,1.07091175,3207.009295
2022-10-03,risk_adjusted_v2,AAPL,140.089996,0.01367583,0.98,98.0,98.0,0.69955031,3058.787221
2022-10-10,risk_adjusted_v2,AAPL,138.380005,-0.01220637,1.11,111.0,111.0,0.80213901,2961.886641
2022-10-17,risk_adjusted_v2,AAPL,147.270004,0.06424338,0.71,71.0,71.0,0.48210768,2850.720086
2022-10-24,risk_adjusted_v2,AAPL,155.740005,0.05751342,0.75,75.0,75.0,0.48157184,2779.61355
2022-10-31,risk_adjusted_v2,AAPL,138.380005,-0.11146783,1.64,164.0,164.0,1.18514232,2712.906998
2022-11-07,risk_adjusted_v2,AAPL,149.699997,0.08180367,0.62,62.0,62.0,0.41416166,2548.660916
2022-11-14,risk_adjusted_v2,AAPL,151.289993,0.01062122,0.99,99.0,99.0,0.65437243,2486.567885
2022-11-21,risk_adjusted_v2,AAPL,148.110001,-0.02101918,1.16,116.0,116.0,0.78320167,2389.551865
2022-11-28,risk_adjusted_v2,AAPL,147.809998,-0.00202554,1.06,106.0,106.0,0.71713687,2273.671062
2022-12-05,risk_adjusted_v2,AAPL,142.160004,-0.03822471,1.25,125.0,125.0,0.87929092,2171.620933
2022-12-12,risk_adjusted_v2,AAPL,134.509995,-0.05381267,1.33,133.0,133.0,0.98877411,2053.229243
2022-12-19,risk_adjusted_v2,AAPL,131.860001,-0.01970109,1.15,115.0,115.0,0.87213711,1922.719109
2022-12-26,risk_adjusted_v2,AAPL,129.929993,-0.0146368,1.13,113.0,113.0,0.86969912,1809.289024
2023-01-02,risk_adjusted_v2,AAPL,129.619995,-0.00238588,1.06,106.0,106.0,0.81777507,1696.445898
2023-01-09,risk_adjusted_v2,AAPL,134.759995,0.03965438,0.84,84.0,84.0,0.62333039,1590.286845
2023-01-16,risk_adjusted_v2,AAPL,137.869995,0.02307807,0.93,93.0,93.0,0.67454851,1506.160803
2023-01-23,risk_adjusted_v2,AAPL,145.929993,0.05846086,0.74,74.0,74.0,0.50709247,1413.021257
2023-01-30,risk_adjusted_v2,AAPL,154.5,0.05872684,0.74,74.0,74.0,0.4789644,1338.91022
2023-02-06,risk_adjusted_v2,AAPL,151.009995,-0.02258903,1.17,117.0,117.0,0.77478315,1266.50948
2023-02-13,risk_adjusted_v2,AAPL,152.550003,0.01019805,1.0,100.0,100.0,0.65552277,1149.333921
2023-02-20,risk_adjusted_v2,AAPL,146.710007,-0.0382825,1.25,125.0,125.0,0.85202095,1053.066
2023-02-27,risk_adjusted_v2,AAPL,151.029999,0.02944579,0.9,90.0,90.0,0.5959081,927.878437
2023-03-06,risk_adjusted_v2,AAPL,148.5,-0.01675163,1.14,114.0,114.0,0.76767677,839.297592
2023-03-13,risk_adjusted_v2,AAPL,155.0,0.04377104,0.82,82.0,82.0,0.52903226,725.126535
2023-03-20,risk_adjusted_v2,AAPL,160.25,0.03387097,0.87,87.0,87.0,0.54290172,643.003494
2023-03-27,risk_adjusted_v2,AAPL,164.899994,0.02901712,0.9,90.0,90.0,0.54578534,555.87295
2023-04-03,risk_adjusted_v2,AAPL,164.660004,-0.00145537,1.06,106.0,106.0,0.64375074,465.914064
2023-04-10,risk_adjusted_v2,AAPL,165.210007,0.00334023,1.03,103.0,103.0,0.62344892,359.755011
2023-04-17,risk_adjusted_v2,AAPL,165.020004,-0.00115007,1.06,106.0,77.031176,0.46679902,256.770587
2023-04-24,risk_adjusted_v2,AAPL,169.679993,0.02823893,0.9,90.0,53.887148,0.31758103,179.623826
2023-05-01,risk_adjusted_v2,AAPL,173.570007,0.02292559,0.93,93.0,37.696746,0.21718468,125.65582
2023-05-08,risk_adjusted_v2,AAPL,172.570007,-0.00576136,1.08,108.0,26.441634,0.15322265,88.138779
2023-05-15,risk_adjusted_v2,AAPL,175.160004,0.01500838,0.97,97.0,18.497241,0.10560197,61.65747
2023-05-22,risk_adjusted_v2,AAPL,175.429993,0.00154138,1.04,104.0,12.939742,0.07376015,43.132474
2023-05-29,risk_adjusted_v2,AAPL,180.949997,0.03146557,0.88,88.0,9.051995,0.05002484,30.173316
2023-06-05,risk_adjusted_v2,AAPL,180.960007,5.532e-05,1.05,105.0,6.33353,0.03499961,21.111768
2023-06-12,risk_adjusted_v2,AAPL,184.919998,0.02188324,0.94,94.0,4.43062,0.02395966,14.768734
2023-06-19,risk_adjusted_v2,AAPL,186.679993,0.0095176,1.0,100.0,3.09944,0.01660296,10.331466
2023-06-26,risk_adjusted_v2,AAPL,193.970001,0.03905083,0.84,84.0,2.168213,0.01117808,7.227375
2023-07-03,risk_adjusted_v2,AAPL,190.679993,-0.01696143,1.14,114.0,1.528142,0.00801417,5.093807
2023-07-10,risk_adjusted_v2,AAPL,190.690002,5.249e-05,1.05,105.0,1.069217,0.0056071,3.564057
2023-07-17,risk_adjusted_v2,AAPL,191.940002,0.00655514,1.02,102.0,0.747971,0.0038969,2.493235
2023-07-24,risk_adjusted_v2,AAPL,195.830002,0.02026675,0.94,94.0,0.523243,0.00267192,1.744142
2023-07-31,risk_adjusted_v2,AAPL,181.990005,-0.07067353,1.42,142.0,0.377218,0.00207274,1.257393
2023-08-07,risk_adjusted_v2,AAPL,177.789993,-0.02307826,1.17,117.0,0.266554,0.00149926,0.888512
2023-08-14,risk_adjusted_v2,AAPL,174.490005,-0.01856116,1.15,115.0,0.187993,0.00107739,0.626644
2023-08-21,risk_adjusted_v2,AAPL,178.610001,0.02361164,0.93,93.0,0.131511,0.0007363,0.438369
2023-08-28,risk_adjusted_v2,AAPL,189.460007,0.06074691,0.73,73.0,0.091998,0.00048558,0.306661
2023-09-04,risk_adjusted_v2,AAPL,178.179993,-0.0595377,1.36,136.0,0.066016,0.0003705,0.220053
2023-09-11,risk_adjusted_v2,AAPL,175.009995,-0.01779099,1.14,114.0,0.046544,0.00026595,0.155147
2023-09-18,risk_adjusted_v2,AAPL,174.789993,-0.00125708,1.06,106.0,0.032584,0.00018642,0.108615
2023-09-25,risk_adjusted_v2,AAPL,171.210007,-0.02048164,1.16,116.0,0.023,0.00013434,0.076666
2023-10-02,risk_adjusted_v2,AAPL,177.490005,0.03668009,0.86,86.0,0.016089,9.065e-05,0.053632
2023-10-09,risk_adjusted_v2,AAPL,178.850006,0.00766241,1.01,101.0,0.011255,6.293e-05,0.037518
2023-10-16,risk_adjusted_v2,AAPL,172.880005,-0.03337993,1.23,123.0,0.007988,4.621e-05,0.026627
2023-10-23,risk_adjusted_v2,AAPL,168.220001,-0.02695514,1.19,119.0,0.005654,3.361e-05,0.018847
2023-10-30,risk_adjusted_v2,AAPL,176.649994,0.05011291,0.79,79.0,0.003955,2.239e-05,0.013184
2023-11-06,risk_adjusted_v2,AAPL,186.399994,0.05519389,0.76,76.0,0.002767,1.484e-05,0.009223
2023-11-13,risk_adjusted_v2,AAPL,189.690002,0.01765026,0.96,96.0,0.001936,1.02e-05,0.006452
2023-11-20,risk_adjusted_v2,AAPL,189.970001,0.00147609,1.04,104.0,0.001354,7.13e-06,0.004513
2023-11-27,risk_adjusted_v2,AAPL,191.240005,0.00668529,1.01,101.0,0.000947,4.95e-06,0.003157
2023-12-04,risk_adjusted_v2,AAPL,195.710007,0.02337378,0.93,93.0,0.000663,3.39e-06,0.002209
2023-12-11,risk_adjusted_v2,AAPL,197.570007,0.00950386,1.0,100.0,0.000464,2.35e-06,0.001545
2023-12-18,risk_adjusted_v2,AAPL,193.600006,-0.02009415,1.16,116.0,0.000327,1.69e-06,0.00109
2023-12-25,risk_adjusted_v2,AAPL,192.529999,-0.0055269,1.08,108.0,0.000229,1.19e-06,0.000765
2024-01-01,risk_adjusted_v2,AAPL,181.179993,-0.05895188,1.36,136.0,0.000165,9.1e-07,0.000549
2024-01-08,risk_adjusted_v2,AAPL,185.919998,0.02616186,0.91,91.0,0.000115,6.2e-07,0.000384
2024-01-15,risk_adjusted_v2,AAPL,191.559998,0.03033563,0.89,89.0,8.1e-05,4.2e-07,0.000269
2024-01-22,risk_adjusted_v2,AAPL,192.419998,0.00448946,1.03,103.0,5.6e-05,2.9e-07,0.000188
2024-01-29,risk_adjusted_v2,AAPL,185.850006,-0.03414402,1.23,123.0,4e-05,2.2e-07,0.000133
2024-02-05,risk_adjusted_v2,AAPL,188.850006,0.01614205,0.97,97.0,2.8e-05,1.5e-07,9.3e-05
2024-02-12,risk_adjusted_v2,AAPL,182.309998,-0.0346307,1.23,123.0,2e-05,1.1e-07,6.6e-05
2024-02-19,risk_adjusted_v2,AAPL,182.520004,0.00115192,1.04,104.0,1.4e-05,8e-08,4.6e-05
2024-02-26,risk_adjusted_v2,AAPL,179.660004,-0.01566952,1.13,113.0,1e-05,5e-08,3.3e-05
2024-03-04,risk_adjusted_v2,AAPL,170.729996,-0.04970504,1.31,131.0,7e-06,4e-08,2.3e-05
2024-03-11,risk_adjusted_v2,AAPL,172.619995,0.01107011,0.99,99.0,5e-06,3e-08,1.6e-05
2024-03-18,risk_adjusted_v2,AAPL,172.279999,-0.00196962,1.06,106.0,3e-06,2e-08,1.1e-05
2024-03-25,risk_adjusted_v2,AAPL,171.479996,-0.00464362,1.07,107.0,2e-06,1e-08,8e-06
2024-04-01,risk_adjusted_v2,AAPL,169.580002,-0.01107997,1.11,111.0,2e-06,1e-08,6e-06
2024-04-08,risk_adjusted_v2,AAPL,176.550003,0.04110155,0.83,83.0,1e-06,1e-08,4e-06
2024-04-15,risk_adjusted_v2,AAPL,165.0,-0.06542058,1.39,139.0,1e-06,1e-08,3e-06
2024-04-22,risk_adjusted_v2,AAPL,169.300003,0.02606062,0.91,91.0,1e-06,0.0,2e-06
2024-04-29,risk_adjusted_v2,AAPL,183.380005,0.08316599,0.61,61.0,0.0,0.0,1e-06
2024-05-06,risk_adjusted_v2,AAPL,183.050003,-0.00179955,1.06,106.0,0.0,0.0,1e-06
