date,breakdown_type,group,factor,horizon,n,total_rows,coverage,rank_ic,pearson_corr
2021-08-13,category,financial_payments,momentum_12w,1w,5,5,1.0,-0.1,-0.03693304
2021-08-13,category,industrial_diversified,momentum_12w,1w,4,4,1.0,-0.2,-0.02008154
2021-08-13,category,international,momentum_12w,1w,4,4,1.0,0.4,0.4342305
2021-08-13,category,semiconductors,momentum_12w,1w,7,7,1.0,-0.14285714,-0.27221521
2021-08-20,category,consumer_retail,momentum_12w,1w,6,6,1.0,-0.37142857,-0.06308236
2021-08-20,category,core_technology,momentum_12w,1w,6,6,1.0,0.02857143,0.02348237
2021-08-20,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,-0.31428571,-0.33154041
2021-08-20,category,financial_payments,momentum_12w,1w,5,5,1.0,-0.2,-0.60525296
2021-08-20,category,industrial_diversified,momentum_12w,1w,4,4,1.0,-0.2,-0.03657271
2021-08-20,category,international,momentum_12w,1w,4,4,1.0,-0.4,-0.43634667
2021-08-20,category,semiconductors,momentum_12w,1w,7,7,1.0,0.21428571,0.01090028
2021-08-27,category,consumer_retail,momentum_12w,1w,6,6,1.0,0.14285714,-0.62672762
2021-08-27,category,core_technology,momentum_12w,1w,6,6,1.0,-0.65714286,-0.56140427
2021-08-27,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,-0.2,-0.77888993
2021-08-27,category,financial_payments,momentum_12w,1w,5,5,1.0,-0.3,-0.49959499
2021-08-27,category,industrial_diversified,momentum_12w,1w,4,4,1.0,0.4,0.73757475
2021-08-27,category,international,momentum_12w,1w,4,4,1.0,-0.8,-0.98389119
2021-08-27,category,semiconductors,momentum_12w,1w,7,7,1.0,-0.03571429,-0.09135199
2021-09-03,category,consumer_retail,momentum_12w,1w,6,6,1.0,0.14285714,0.05297189
2021-09-03,category,core_technology,momentum_12w,1w,6,6,1.0,-0.6,-0.57696189
2021-09-03,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,0.65714286,0.27618438
2021-09-03,category,financial_payments,momentum_12w,1w,5,5,1.0,-0.9,-0.93570932
2021-09-03,category,industrial_diversified,momentum_12w,1w,4,4,1.0,-0.8,-0.94989574
2021-09-03,category,international,momentum_12w,1w,4,4,1.0,0.4,0.79244714
2021-09-03,category,semiconductors,momentum_12w,1w,7,7,1.0,-0.60714286,-0.72260153
2021-09-10,category,consumer_retail,momentum_12w,1w,6,6,1.0,-0.54285714,-0.50255005
2021-09-10,category,core_technology,momentum_12w,1w,6,6,1.0,-0.42857143,-0.32422651
2021-09-10,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,0.77142857,0.34631239
2021-09-10,category,financial_payments,momentum_12w,1w,5,5,1.0,0.5,0.39327703
2021-09-10,category,industrial_diversified,momentum_12w,1w,4,4,1.0,-0.4,-0.66942538
2021-09-10,category,international,momentum_12w,1w,4,4,1.0,0.6,0.74251131
2021-09-10,category,semiconductors,momentum_12w,1w,7,7,1.0,-0.17857143,-0.07921638
2021-09-17,category,consumer_retail,momentum_12w,1w,6,6,1.0,0.37142857,0.51915968
2021-09-17,category,core_technology,momentum_12w,1w,6,6,1.0,0.82857143,0.66387222
2021-09-17,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,-0.25714286,-0.66544959
2021-09-17,category,financial_payments,momentum_12w,1w,5,5,1.0,-0.6,-0.18893343
2021-09-17,category,industrial_diversified,momentum_12w,1w,4,4,1.0,0.4,0.13744712
2021-09-17,category,international,momentum_12w,1w,4,4,1.0,0.4,0.29359393
2021-09-17,category,semiconductors,momentum_12w,1w,7,7,1.0,0.57142857,0.66962736
2021-09-24,category,consumer_retail,momentum_12w,1w,6,6,1.0,-0.31428571,-0.58064591
2021-09-24,category,core_technology,momentum_12w,1w,6,6,1.0,-0.14285714,-0.27041336
2021-09-24,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,-0.37142857,-0.7019776
2021-09-24,category,financial_payments,momentum_12w,1w,5,5,1.0,0.3,0.31548744
2021-09-24,category,industrial_diversified,momentum_12w,1w,4,4,1.0,-0.8,-0.02870608
2021-09-24,category,international,momentum_12w,1w,4,4,1.0,0.0,-0.35577108
2021-09-24,category,semiconductors,momentum_12w,1w,7,7,1.0,0.03571429,-0.78302515
2021-10-01,category,consumer_retail,momentum_12w,1w,6,6,1.0,-0.25714286,-0.25770025
2021-10-01,category,core_technology,momentum_12w,1w,6,6,1.0,0.94285714,0.46597111
2021-10-01,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,-0.37142857,-0.39650288
2021-10-01,category,financial_payments,momentum_12w,1w,5,5,1.0,1.0,0.93634085
2021-10-01,category,industrial_diversified,momentum_12w,1w,4,4,1.0,-0.8,-0.56657316
2021-10-01,category,international,momentum_12w,1w,4,4,1.0,-0.8,-0.81174381
2021-10-01,category,semiconductors,momentum_12w,1w,7,7,1.0,0.5,0.68344443
2021-10-08,category,consumer_retail,momentum_12w,1w,6,6,1.0,-0.42857143,-0.23838008
2021-10-08,category,core_technology,momentum_12w,1w,6,6,1.0,0.25714286,0.3830376
2021-10-08,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,-0.02857143,-0.44505082
2021-10-08,category,financial_payments,momentum_12w,1w,5,5,1.0,0.4,0.33991271
2021-10-08,category,industrial_diversified,momentum_12w,1w,4,4,1.0,-0.8,-0.64632792
2021-10-08,category,international,momentum_12w,1w,4,4,1.0,0.4,0.77184075
2021-10-08,category,semiconductors,momentum_12w,1w,7,7,1.0,0.57142857,0.59815247
2021-10-15,category,consumer_retail,momentum_12w,1w,6,6,1.0,0.54285714,0.34559163
2021-10-15,category,core_technology,momentum_12w,1w,6,6,1.0,0.31428571,0.38049127
2021-10-15,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,-0.14285714,0.06240298
2021-10-15,category,financial_payments,momentum_12w,1w,5,5,1.0,0.5,0.35193585
2021-10-15,category,industrial_diversified,momentum_12w,1w,4,4,1.0,-0.8,-0.50608898
2021-10-15,category,international,momentum_12w,1w,4,4,1.0,0.2,0.3447262
2021-10-15,category,semiconductors,momentum_12w,1w,7,7,1.0,0.64285714,0.40974826
2021-10-22,category,consumer_retail,momentum_12w,1w,6,6,1.0,0.14285714,0.47629759
2021-10-22,category,core_technology,momentum_12w,1w,6,6,1.0,0.88571429,0.87829286
2021-10-22,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,0.48571429,0.46341949
2021-10-22,category,financial_payments,momentum_12w,1w,5,5,1.0,0.7,0.84665435
2021-10-22,category,industrial_diversified,momentum_12w,1w,4,4,1.0,0.6,0.38761354
2021-10-22,category,international,momentum_12w,1w,4,4,1.0,0.4,-0.13452152
2021-10-22,category,semiconductors,momentum_12w,1w,7,7,1.0,0.03571429,0.07865699
2021-10-29,category,consumer_retail,momentum_12w,1w,6,6,1.0,-0.77142857,-0.80135464
2021-10-29,category,core_technology,momentum_12w,1w,6,6,1.0,0.02857143,0.5012427
2021-10-29,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,-0.42857143,-0.73817145
2021-10-29,category,financial_payments,momentum_12w,1w,5,5,1.0,-0.9,-0.92074631
2021-10-29,category,industrial_diversified,momentum_12w,1w,4,4,1.0,-0.4,-0.25752765
2021-10-29,category,international,momentum_12w,1w,4,4,1.0,0.4,0.45414844
2021-10-29,category,semiconductors,momentum_12w,1w,7,7,1.0,0.03571429,-0.06123049
2021-11-05,category,consumer_retail,momentum_12w,1w,6,6,1.0,0.77142857,0.81801454
2021-11-05,category,core_technology,momentum_12w,1w,6,6,1.0,0.71428571,0.91887161
2021-11-05,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,0.14285714,0.01531925
2021-11-05,category,financial_payments,momentum_12w,1w,5,5,1.0,0.3,0.00561114
2021-11-05,category,industrial_diversified,momentum_12w,1w,4,4,1.0,-0.6,-0.73442055
2021-11-05,category,international,momentum_12w,1w,4,4,1.0,-0.8,-0.78133951
2021-11-05,category,semiconductors,momentum_12w,1w,7,7,1.0,0.67857143,0.60936953
2021-11-12,category,consumer_retail,momentum_12w,1w,6,6,1.0,0.77142857,0.79455604
2021-11-12,category,core_technology,momentum_12w,1w,6,6,1.0,0.48571429,0.61848354
2021-11-12,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,-0.48571429,-0.44540527
2021-11-12,category,financial_payments,momentum_12w,1w,5,5,1.0,0.8,0.62605867
2021-11-12,category,industrial_diversified,momentum_12w,1w,4,4,1.0,-0.8,-0.98955579
2021-11-12,category,international,momentum_12w,1w,4,4,1.0,0.4,0.78991991
2021-11-12,category,semiconductors,momentum_12w,1w,7,7,1.0,0.60714286,0.34244642
2021-11-19,category,consumer_retail,momentum_12w,1w,6,6,1.0,-0.14285714,-0.0318804
2021-11-19,category,core_technology,momentum_12w,1w,6,6,1.0,-0.25714286,-0.3293538
2021-11-19,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,0.37142857,0.47498664
2021-11-19,category,financial_payments,momentum_12w,1w,5,5,1.0,0.3,-0.06510329
2021-11-19,category,industrial_diversified,momentum_12w,1w,4,4,1.0,-1.0,-0.93237021
2021-11-19,category,international,momentum_12w,1w,4,4,1.0,0.4,0.6419781
2021-11-19,category,semiconductors,momentum_12w,1w,7,7,1.0,0.32142857,0.27258814
2021-11-26,category,consumer_retail,momentum_12w,1w,6,6,1.0,0.14285714,0.14007286
2021-11-26,category,core_technology,momentum_12w,1w,6,6,1.0,0.31428571,0.17838383
2021-11-26,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,0.54285714,0.00215259
2021-11-26,category,financial_payments,momentum_12w,1w,5,5,1.0,-0.6,-0.88435508
2021-11-26,category,industrial_diversified,momentum_12w,1w,4,4,1.0,0.2,0.188557
2021-11-26,category,international,momentum_12w,1w,4,4,1.0,0.8,0.70351712
2021-11-26,category,semiconductors,momentum_12w,1w,7,7,1.0,-0.42857143,-0.69787872
2021-12-03,category,consumer_retail,momentum_12w,1w,6,6,1.0,0.02857143,-0.10113369
2021-12-03,category,core_technology,momentum_12w,1w,6,6,1.0,-0.31428571,-0.52856966
2021-12-03,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,0.08571429,0.28693613
2021-12-03,category,financial_payments,momentum_12w,1w,5,5,1.0,-0.9,-0.84393073
2021-12-03,category,industrial_diversified,momentum_12w,1w,4,4,1.0,-0.8,-0.77141042
2021-12-03,category,international,momentum_12w,1w,4,4,1.0,-0.8,-0.97497253
2021-12-03,category,semiconductors,momentum_12w,1w,7,7,1.0,0.03571429,-0.1135322
2021-12-10,category,consumer_retail,momentum_12w,1w,6,6,1.0,-0.08571429,-0.17551069
2021-12-10,category,core_technology,momentum_12w,1w,6,6,1.0,-0.94285714,-0.92759753
2021-12-10,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,-0.37142857,-0.52791803
2021-12-10,category,financial_payments,momentum_12w,1w,5,5,1.0,0.1,-0.10582178
2021-12-10,category,industrial_diversified,momentum_12w,1w,4,4,1.0,0.0,0.45668981
2021-12-10,category,international,momentum_12w,1w,4,4,1.0,-0.8,-0.54871136
2021-12-10,category,semiconductors,momentum_12w,1w,7,7,1.0,0.14285714,0.09381992
2021-12-17,category,consumer_retail,momentum_12w,1w,6,6,1.0,-0.48571429,-0.26666999
2021-12-17,category,core_technology,momentum_12w,1w,6,6,1.0,0.77142857,0.83981652
2021-12-17,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,1.0,0.86377138
2021-12-17,category,financial_payments,momentum_12w,1w,5,5,1.0,-0.2,-0.35425622
2021-12-17,category,industrial_diversified,momentum_12w,1w,4,4,1.0,-0.2,-0.15444604
2021-12-17,category,international,momentum_12w,1w,4,4,1.0,0.4,0.38116434
2021-12-17,category,semiconductors,momentum_12w,1w,7,7,1.0,-0.10714286,0.04525092
2021-12-23,category,consumer_retail,momentum_12w,1w,6,6,1.0,-0.14285714,-0.04717455
2021-12-23,category,core_technology,momentum_12w,1w,6,6,1.0,0.37142857,0.17413824
2021-12-23,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,0.37142857,0.28432263
2021-12-23,category,financial_payments,momentum_12w,1w,5,5,1.0,-0.1,-0.18494165
2021-12-23,category,industrial_diversified,momentum_12w,1w,4,4,1.0,-0.6,-0.44091121
2021-12-23,category,international,momentum_12w,1w,4,4,1.0,0.0,-0.47002095
2021-12-23,category,semiconductors,momentum_12w,1w,7,7,1.0,-0.42857143,-0.40614458
2021-12-31,category,consumer_retail,momentum_12w,1w,6,6,1.0,-0.25714286,-0.31955344
2021-12-31,category,core_technology,momentum_12w,1w,6,6,1.0,-0.77142857,-0.60825862
2021-12-31,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,-0.94285714,-0.90530188
2021-12-31,category,financial_payments,momentum_12w,1w,5,5,1.0,-0.1,0.25462521
2021-12-31,category,industrial_diversified,momentum_12w,1w,4,4,1.0,0.6,0.39975014
2021-12-31,category,international,momentum_12w,1w,4,4,1.0,-0.4,-0.43925997
2021-12-31,category,semiconductors,momentum_12w,1w,7,7,1.0,-0.60714286,-0.52286536
2022-01-07,category,consumer_retail,momentum_12w,1w,6,6,1.0,0.2,-0.05454896
2022-01-07,category,core_technology,momentum_12w,1w,6,6,1.0,-0.31428571,-0.35838068
2022-01-07,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,-0.31428571,-0.28144262
2022-01-07,category,financial_payments,momentum_12w,1w,5,5,1.0,0.1,0.0516888
2022-01-07,category,industrial_diversified,momentum_12w,1w,4,4,1.0,-0.4,-0.14567172
2022-01-07,category,international,momentum_12w,1w,4,4,1.0,0.4,0.36627502
2022-01-07,category,semiconductors,momentum_12w,1w,7,7,1.0,-0.03571429,-0.0579896
2022-01-14,category,consumer_retail,momentum_12w,1w,6,6,1.0,0.14285714,0.19545175
2022-01-14,category,core_technology,momentum_12w,1w,6,6,1.0,-0.25714286,-0.22332008
2022-01-14,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,0.88571429,0.66052526
2022-01-14,category,financial_payments,momentum_12w,1w,5,5,1.0,0.3,0.28889822
2022-01-14,category,industrial_diversified,momentum_12w,1w,4,4,1.0,0.4,0.34777405
2022-01-14,category,international,momentum_12w,1w,4,4,1.0,0.4,0.12332014
2022-01-14,category,semiconductors,momentum_12w,1w,7,7,1.0,-0.75,-0.79519752
2022-01-21,category,consumer_retail,momentum_12w,1w,6,6,1.0,0.02857143,-0.12205238
2022-01-21,category,core_technology,momentum_12w,1w,6,6,1.0,0.14285714,0.41810453
2022-01-21,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,-0.82857143,-0.54877379
2022-01-21,category,financial_payments,momentum_12w,1w,5,5,1.0,0.3,0.41775139
2022-01-21,category,industrial_diversified,momentum_12w,1w,4,4,1.0,0.4,0.29346909
2022-01-21,category,international,momentum_12w,1w,4,4,1.0,0.6,0.41653177
2022-01-21,category,semiconductors,momentum_12w,1w,7,7,1.0,0.5,0.3684638
2022-01-28,category,consumer_retail,momentum_12w,1w,6,6,1.0,0.42857143,0.38045646
2022-01-28,category,core_technology,momentum_12w,1w,6,6,1.0,-0.37142857,-0.15327526
2022-01-28,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,0.42857143,0.28332915
2022-01-28,category,financial_payments,momentum_12w,1w,5,5,1.0,-0.7,-0.70630249
2022-01-28,category,industrial_diversified,momentum_12w,1w,4,4,1.0,-0.2,-0.43450748
2022-01-28,category,international,momentum_12w,1w,4,4,1.0,-1.0,-0.88258421
2022-01-28,category,semiconductors,momentum_12w,1w,7,7,1.0,0.17857143,-0.37639331
2022-02-04,category,consumer_retail,momentum_12w,1w,6,6,1.0,0.14285714,0.23586671
2022-02-04,category,core_technology,momentum_12w,1w,6,6,1.0,0.2,0.41416264
2022-02-04,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,-0.02857143,0.04403264
2022-02-04,category,financial_payments,momentum_12w,1w,5,5,1.0,-0.8,-0.47503442
2022-02-04,category,industrial_diversified,momentum_12w,1w,4,4,1.0,1.0,0.94366779
2022-02-04,category,international,momentum_12w,1w,4,4,1.0,-0.2,-0.10887382
2022-02-04,category,semiconductors,momentum_12w,1w,7,7,1.0,0.28571429,0.32163947
2022-02-11,category,consumer_retail,momentum_12w,1w,6,6,1.0,-0.54285714,-0.32662214
2022-02-11,category,core_technology,momentum_12w,1w,6,6,1.0,0.31428571,0.62207277
2022-02-11,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,0.31428571,0.33295466
2022-02-11,category,financial_payments,momentum_12w,1w,5,5,1.0,0.6,0.33483039
2022-02-11,category,industrial_diversified,momentum_12w,1w,4,4,1.0,-1.0,-0.99424308
2022-02-11,category,international,momentum_12w,1w,4,4,1.0,-0.4,-0.77976006
2022-02-11,category,semiconductors,momentum_12w,1w,7,7,1.0,-0.14285714,-0.32970719
2022-02-18,category,consumer_retail,momentum_12w,1w,6,6,1.0,0.37142857,0.50002984
2022-02-18,category,core_technology,momentum_12w,1w,6,6,1.0,-0.08571429,-0.5298367
2022-02-18,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,0.02857143,-0.04492396
2022-02-18,category,financial_payments,momentum_12w,1w,5,5,1.0,0.9,0.88198427
2022-02-18,category,industrial_diversified,momentum_12w,1w,4,4,1.0,-0.8,-0.85007187
2022-02-18,category,international,momentum_12w,1w,4,4,1.0,-0.2,-0.13459751
2022-02-18,category,semiconductors,momentum_12w,1w,7,7,1.0,-0.85714286,-0.65458546
2022-02-25,category,consumer_retail,momentum_12w,1w,6,6,1.0,0.02857143,0.16136623
2022-02-25,category,core_technology,momentum_12w,1w,6,6,1.0,0.77142857,0.77316303
2022-02-25,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,0.2,-0.13098886
2022-02-25,category,financial_payments,momentum_12w,1w,5,5,1.0,-0.6,-0.68704068
2022-02-25,category,industrial_diversified,momentum_12w,1w,4,4,1.0,-0.2,-0.28690421
2022-02-25,category,international,momentum_12w,1w,4,4,1.0,0.4,0.89721861
2022-02-25,category,semiconductors,momentum_12w,1w,7,7,1.0,0.60714286,0.45077813
2022-03-04,category,consumer_retail,momentum_12w,1w,6,6,1.0,0.88571429,0.77884822
2022-03-04,category,core_technology,momentum_12w,1w,6,6,1.0,0.25714286,0.53605629
2022-03-04,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,0.25714286,0.19925881
2022-03-04,category,financial_payments,momentum_12w,1w,5,5,1.0,0.0,0.34190102
2022-03-04,category,industrial_diversified,momentum_12w,1w,4,4,1.0,0.4,-0.01484575
2022-03-04,category,international,momentum_12w,1w,4,4,1.0,0.8,0.71132265
2022-03-04,category,semiconductors,momentum_12w,1w,7,7,1.0,-0.67857143,-0.57617236
2022-03-11,category,consumer_retail,momentum_12w,1w,6,6,1.0,-0.77142857,-0.83182735
2022-03-11,category,core_technology,momentum_12w,1w,6,6,1.0,-0.94285714,-0.66118055
2022-03-11,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,-0.94285714,-0.82375306
2022-03-11,category,financial_payments,momentum_12w,1w,5,5,1.0,0.5,0.64856345
2022-03-11,category,industrial_diversified,momentum_12w,1w,4,4,1.0,-0.4,-0.37640785
2022-03-11,category,international,momentum_12w,1w,4,4,1.0,-0.8,-0.92826357
2022-03-11,category,semiconductors,momentum_12w,1w,7,7,1.0,-0.28571429,-0.6416454
2022-03-18,category,consumer_retail,momentum_12w,1w,6,6,1.0,-0.14285714,0.05397041
2022-03-18,category,core_technology,momentum_12w,1w,6,6,1.0,0.02857143,0.27982347
2022-03-18,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,0.2,0.29405844
2022-03-18,category,financial_payments,momentum_12w,1w,5,5,1.0,-0.6,-0.56291291
2022-03-18,category,industrial_diversified,momentum_12w,1w,4,4,1.0,0.4,0.71245227
2022-03-18,category,international,momentum_12w,1w,4,4,1.0,0.6,0.72961337
2022-03-18,category,semiconductors,momentum_12w,1w,7,7,1.0,0.32142857,0.21897096
2022-03-25,category,consumer_retail,momentum_12w,1w,6,6,1.0,0.42857143,0.59426486
2022-03-25,category,core_technology,momentum_12w,1w,6,6,1.0,-0.42857143,-0.50331255
2022-03-25,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,0.14285714,-0.08872782
2022-03-25,category,financial_payments,momentum_12w,1w,5,5,1.0,0.1,0.13436238
2022-03-25,category,industrial_diversified,momentum_12w,1w,4,4,1.0,-0.8,-0.96475154
2022-03-25,category,international,momentum_12w,1w,4,4,1.0,-0.8,-0.92961633
2022-03-25,category,semiconductors,momentum_12w,1w,7,7,1.0,0.14285714,0.10564864
2022-04-01,category,consumer_retail,momentum_12w,1w,6,6,1.0,0.65714286,0.48698178
2022-04-01,category,core_technology,momentum_12w,1w,6,6,1.0,-0.14285714,-0.39671191
2022-04-01,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,0.25714286,0.64163924
2022-04-01,category,financial_payments,momentum_12w,1w,5,5,1.0,-0.4,-0.37315661
2022-04-01,category,industrial_diversified,momentum_12w,1w,4,4,1.0,1.0,0.98733093
2022-04-01,category,international,momentum_12w,1w,4,4,1.0,0.8,0.74967586
2022-04-01,category,semiconductors,momentum_12w,1w,7,7,1.0,0.17857143,-0.02101741
2022-04-08,category,consumer_retail,momentum_12w,1w,6,6,1.0,0.48571429,-0.09426285
2022-04-08,category,core_technology,momentum_12w,1w,6,6,1.0,0.31428571,0.41359298
2022-04-08,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,-0.71428571,-0.4476593
2022-04-08,category,financial_payments,momentum_12w,1w,5,5,1.0,0.6,0.63490169
2022-04-08,category,industrial_diversified,momentum_12w,1w,4,4,1.0,0.8,0.6862733
2022-04-08,category,international,momentum_12w,1w,4,4,1.0,-0.2,0.29584898
2022-04-08,category,semiconductors,momentum_12w,1w,7,7,1.0,-0.42857143,0.022524
2022-04-14,category,consumer_retail,momentum_12w,1w,6,6,1.0,0.08571429,-0.04176839
2022-04-14,category,core_technology,momentum_12w,1w,6,6,1.0,0.6,0.83376685
2022-04-14,category,defensive_healthcare,momentum_12w,1w,6,6,1.0,-0.48571429,-0.69211625
2022-04-14,category,financial_payments,momentum_12w,1w,5,5,1.0,-0.6,-0.4870628
