ticker,date,close,weekly_return,momentum_4w,momentum_12w,volatility_12w,drawdown_from_52w_high,sma_10,sma_20,sma_10_distance,sma_20_distance,rsi_14,macd,macd_signal,macd_histogram
TSM,2015-10-16,22.16,0.00956715,0.07520616,0.02402962,0.04232589,0.11039743,20.4359999,21.57250005,0.08436094,0.02723374,52.67835706,-0.61092166,-0.74939055,0.13846888
TSM,2015-10-23,22.469999,0.01398912,0.12069826,0.01628213,0.04206995,0.09795267,20.6449999,21.55299995,0.08839908,0.04254624,54.24624647,-0.46211037,-0.69193451,0.22982414
TSM,2015-10-30,21.959999,-0.02269693,0.05780342,0.04422244,0.03980376,0.11842637,20.9529999,21.4674999,0.0480599,0.02294161,51.23846494,-0.38093787,-0.62973518,0.24879731
TSM,2015-11-06,22.82,0.03916216,0.03963549,0.11972528,0.03929889,0.08390205,21.2349999,21.4384999,0.07464093,0.06444015,55.69915519,-0.24439594,-0.55266733,0.3082714
TSM,2015-11-13,21.889999,-0.04075377,-0.01218416,0.15942797,0.03367401,0.12123649,21.4569998,21.3514999,0.02017986,0.02522067,50.33653368,-0.20882162,-0.48389819,0.27507657
TSM,2015-11-20,22.83,0.04294203,0.01602141,0.1415,0.03190766,0.0835006,21.7499998,21.3354999,0.04965518,0.07004758,55.04751936,-0.10358443,-0.40783544,0.30425101
TSM,2015-11-27,22.450001,-0.01664472,0.02231339,0.14133203,0.03191926,0.09875548,21.9339998,21.32949995,0.02352518,0.05253293,52.86440288,-0.0502665,-0.33632165,0.28605515
TSM,2015-12-04,23.309999,0.03830726,0.02147235,0.17135673,0.03284202,0.06423127,22.2599998,21.34349985,0.04716978,0.09213574,57.01888159,0.06068347,-0.25692063,0.31760409
TSM,2015-12-11,22.18,-0.04847701,0.0132481,0.07617656,0.03651566,0.10959454,22.4019998,21.3704999,-0.00990982,0.03787932,50.6961104,0.05677616,-0.19418127,0.25095743
TSM,2015-12-18,22.93,0.03381425,0.0043802,0.14364095,0.03559832,0.07948615,22.4999997,21.41149985,0.01911112,0.07091984,54.31696903,0.11289692,-0.13276563,0.24566255
TSM,2015-12-24,23.15,0.00959442,0.03118035,0.11512524,0.03481501,0.07065436,22.5989997,21.5174998,0.02438162,0.07586849,55.35275764,0.17312946,-0.07158661,0.24471607
TSM,2015-12-31,22.75,-0.01727862,-0.02402398,0.03644642,0.03208761,0.08671216,22.6269998,21.63599985,0.00543599,0.05148827,52.99980864,0.18643838,-0.01998162,0.20641999
TSM,2016-01-08,20.809999,-0.08527477,-0.0617674,-0.06092062,0.04091324,0.16459257,22.5119998,21.73249985,-0.07560416,-0.04244799,43.37051418,0.03998302,-0.00798869,0.04797171
TSM,2016-01-15,21.1,0.01393566,-0.07980811,-0.06097014,0.04091105,0.15295062,22.3399998,21.78749985,-0.05550581,-0.03155478,44.97976893,-0.05208286,-0.01680752,-0.03527534
TSM,2016-01-22,21.93,0.03933649,-0.05269978,-0.00136607,0.04229139,0.11963067,22.3439999,21.90049985,-0.01852846,0.00134701,49.41078574,-0.05740989,-0.024928,-0.0324819
TSM,2016-01-29,22.35,0.01915185,-0.01758242,-0.02059597,0.0410131,0.10276997,22.2959999,22.02299985,0.00242196,0.01484812,51.53765734,-0.02742497,-0.02542739,-0.00199758
TSM,2016-02-05,22.75,0.01789709,0.09322446,0.03928739,0.03929667,0.08671216,22.3259998,22.1299998,0.01899132,0.02801628,53.54097055,0.02828885,-0.01468414,0.04297299
TSM,2016-02-12,22.24,-0.02241758,0.05402844,-0.02584319,0.0379046,0.10718587,22.2189999,22.23949985,0.00094514,2.249e-05,50.66523228,0.03093314,-0.00556069,0.03649383
TSM,2016-02-19,23.780001,0.06924465,0.08435937,0.05924276,0.04260371,0.04536327,22.379,22.3904999,0.06260338,0.06205762,58.00088506,0.15550145,0.02665174,0.12884971
TSM,2016-02-26,23.77,-0.00042056,0.06353468,0.01973406,0.04135371,0.04576475,22.463,22.48149985,0.05818457,0.0573138,57.94063243,0.25052781,0.07142695,0.17910085
TSM,2016-03-04,24.65,0.03702146,0.08351648,0.11136159,0.03908973,0.01043758,22.613,22.60599985,0.09008093,0.09041848,61.70985938,0.39232307,0.13560618,0.25671689
TSM,2016-03-11,25.35,0.02839757,0.13983813,0.1055386,0.03881437,0.0,22.873,22.7499999,0.10829362,0.11428572,64.43980347,0.55478576,0.21944209,0.33534366
TSM,2016-03-18,26.040001,0.02721897,0.09503784,0.12483806,0.03916668,0.0,23.3960002,22.954,0.1130108,0.13444284,66.94177673,0.73079181,0.32171204,0.40907977
TSM,2016-03-24,25.73,-0.0119048,0.08245688,0.13098901,0.03884878,0.0119048,23.8590002,23.0995,0.07841904,0.11387692,64.73795949,0.83563075,0.42449578,0.41113497
TSM,2016-04-01,26.120001,0.01515744,0.05963493,0.25516589,0.02432039,0.0,24.2780003,23.3110001,0.07587119,0.12050109,66.2436016,0.93935786,0.5274682,0.41188967
TSM,2016-04-08,25.280001,-0.03215926,-0.0027613,0.19810431,0.0285344,0.03215926,24.5710004,23.43350015,0.02885518,0.07879748,60.27403467,0.94291206,0.61055697,0.33235509
TSM,2016-04-15,25.459999,0.00712017,-0.0222735,0.16096667,0.02759232,0.02526807,24.8420003,23.58400005,0.02487717,0.07954541,61.0833311,0.94931006,0.67830759,0.27100248
TSM,2016-04-22,25.07,-0.01531811,-0.02565099,0.12170022,0.02865155,0.04019912,25.1250003,23.6720001,-0.00218907,0.05905711,58.31149322,0.91239337,0.72512474,0.18726862
TSM,2016-04-29,23.59,-0.0590347,-0.09686068,0.03692308,0.03469104,0.09686068,25.1060002,23.7425001,-0.06038398,-0.00642309,49.18931073,0.7550097,0.73110174,0.02390797
TSM,2016-05-06,23.41,-0.00763035,-0.07397156,0.05260791,0.03393826,0.10375195,25.0700002,23.7665001,-0.06621461,-0.01500011,48.20166296,0.60874034,0.70662946,-0.09788911
TSM,2016-05-13,22.82,-0.0252029,-0.10369203,-0.0403701,0.0280827,0.12634,24.8870002,23.7500001,-0.08305542,-0.0391579,45.01145775,0.4401391,0.65333139,-0.21319228
TSM,2016-05-20,23.91,0.04776512,-0.04627044,0.00588978,0.03170609,0.08460953,24.7430002,23.8080001,-0.0336661,0.00428427,51.40976078,0.38997985,0.60066108,-0.21068123
TSM,2016-05-27,24.799999,0.03722288,0.05129288,0.00608515,0.03172697,0.05053606,24.619,24.0075001,0.007352,0.03301047,55.91983334,0.41723415,0.56397569,-0.14674155
TSM,2016-06-03,25.530001,0.02943557,0.09055963,0.00710063,0.03180985,0.02258805,24.5990001,24.22900015,0.0378471,0.05369602,59.26004688,0.4920662,0.54959379,-0.05752759
TSM,2016-06-10,25.860001,0.01292597,0.13321652,-0.00691244,0.03099839,0.00995406,24.5730001,24.4255002,0.05237459,0.05872964,60.70946447,0.5714125,0.55395753,0.01745496
TSM,2016-06-17,25.85,-0.00038674,0.0811376,0.00466382,0.03077836,0.01033694,24.63,24.6005002,0.04953309,0.05079164,60.63905362,0.62626877,0.56841978,0.05784899
TSM,2016-06-24,25.68,-0.0065764,0.03548391,-0.01684537,0.03049645,0.01684537,24.6520001,24.7470002,0.04170047,0.03770153,59.37838272,0.64854912,0.58444565,0.06410347
TSM,2016-07-01,26.530001,0.03309973,0.0391696,0.0494462,0.03024988,0.0,24.7980002,24.96150025,0.06984437,0.0628368,63.46796013,0.72642071,0.61284066,0.11358004
TSM,2016-07-08,26.73,0.0075386,0.03364265,0.04988221,0.03025348,0.0,25.1120002,25.1090002,0.06443134,0.06455852,64.37671808,0.79510724,0.64929398,0.14581327
TSM,2016-07-15,27.01,0.01047512,0.04487427,0.07738333,0.0296283,0.0,25.4720002,25.2710002,0.06038002,0.06881405,65.66447211,0.86219662,0.69187451,0.17032211
TSM,2016-07-22,27.74,0.02702703,0.08021807,0.175922,0.02162098,0.0,25.9640002,25.4255002,0.0684024,0.09103065,68.82827448,0.96316753,0.74613311,0.21703442
TSM,2016-07-29,27.780001,0.001442,0.04711647,0.1866724,0.02095145,0.0,26.3510003,25.54700025,0.05422947,0.08740755,68.99685371,1.03449049,0.80380459,0.2306859
TSM,2016-08-05,28.790001,0.03635709,0.077067,0.26161266,0.01759738,0.0,26.7500005,25.68450025,0.0762617,0.12090953,72.97151502,1.15915104,0.87487388,0.28427716
TSM,2016-08-12,29.24,0.01563039,0.08256201,0.22291928,0.01522201,0.0,27.1210004,25.86000025,0.07813132,0.13070378,74.53778083,1.27950721,0.95580054,0.32370667
TSM,2016-08-19,28.639999,-0.02051987,0.03244409,0.15483872,0.01724574,0.02051987,27.3990002,25.98600015,0.04529358,0.10213187,68.81202027,1.31135876,1.02691219,0.28444657
TSM,2016-08-26,28.639999,0.0,0.03095745,0.12181739,0.01665527,0.02051987,27.6780001,26.15400005,0.03475681,0.09505234,68.81202027,1.32136941,1.08580363,0.23556578
TSM,2016-09-02,29.139999,0.0174581,0.01215693,0.12683673,0.0167847,0.00342001,28.024,26.33800005,0.03982297,0.10638617,70.96742891,1.35404022,1.13945095,0.21458927
TSM,2016-09-09,28.59,-0.01887437,-0.02222982,0.10599613,0.01858912,0.02222982,28.2299999,26.51400005,0.01275239,0.07829826,65.59706903,1.32033178,1.17562712,0.14470466
TSM,2016-09-16,28.91,0.01119272,0.00942741,0.12577882,0.01796871,0.01128591,28.4479999,26.78000005,0.01624016,0.07953697,67.15444574,1.30440258,1.20138221,0.10302037
TSM,2016-09-23,30.120001,0.04185406,0.05167605,0.1353185,0.01912901,0.0,28.759,27.1155001,0.04732435,0.11080382,72.26677722,1.37358175,1.23582212,0.13775964
TSM,2016-09-30,30.59,0.01560422,0.04975982,0.14440703,0.01914575,0.0,29.044,27.5040001,0.05322958,0.11220186,73.96207015,1.4496214,1.27858198,0.17103943
TSM,2016-10-07,31.18,0.01928735,0.09059112,0.15438726,0.01927268,0.0,29.3839999,27.8675001,0.0611217,0.11886606,75.94956963,1.53974225,1.33081403,0.20892822
TSM,2016-10-14,30.66,-0.01667736,0.06053269,0.10526316,0.02031818,0.01667736,29.5709998,28.16050015,0.03682663,0.08875907,70.81877097,1.55132135,1.3749155,0.17640586
TSM,2016-10-21,31.08,0.01369863,0.03187248,0.11879046,0.02023558,0.00320718,29.7549998,28.4380001,0.04453034,0.09290386,72.43832659,1.5762187,1.41517614,0.16104256
TSM,2016-10-28,30.77,-0.00997426,0.00588428,0.06877384,0.0190481,0.01314945,29.9679999,28.68350005,0.02676188,0.07274217,69.37770725,1.55303321,1.44274755,0.11028566
TSM,2016-11-04,30.24,-0.01722457,-0.03014753,0.03419973,0.01983943,0.03014753,30.128,28.90300005,0.00371747,0.04625817,64.37016747,1.47489036,1.44917611,0.02571425
TSM,2016-11-11,29.93,-0.01025132,-0.02380952,0.04504194,0.01893424,0.0400898,30.2070001,29.11550005,-0.00917006,0.02797479,61.57086254,1.37213011,1.43376691,-0.0616368
TSM,2016-11-18,29.469999,-0.01536923,-0.05180183,0.02898045,0.01972114,0.05484288,30.295,29.26249995,-0.02723225,0.00709095,57.5700867,1.2392879,1.39487111,-0.15558321
TSM,2016-11-25,29.66,0.00644727,-0.0360741,0.01784492,0.01921462,0.0487492,30.37,29.40899995,-0.02337833,0.0085348,58.76200988,1.13624308,1.34314551,-0.20690242
TSM,2016-12-02,28.860001,-0.02697232,-0.04563489,0.0094439,0.02012151,0.07440664,30.244,29.5015,-0.04576111,-0.02174462,52.12272267,0.97874374,1.27026515,-0.29152141
TSM,2016-12-09,30.120001,0.04365904,0.00634818,0.04185406,0.02351744,0.03399612,30.1970001,29.62050005,-0.00254989,0.01686335,59.8224307,0.94470586,1.20515329,-0.26044743
TSM,2016-12-16,29.48,-0.02124837,0.00033936,-0.02124837,0.02113868,0.05452213,30.0270001,29.7055,-0.01821694,-0.00759119,54.98531659,0.85621792,1.13536622,-0.2791483
TSM,2016-12-23,29.049999,-0.01458619,-0.02056645,-0.05034328,0.02069889,0.06831305,29.866,29.7184999,-0.02732207,-0.02249444,51.94618548,0.74283022,1.05685902,-0.3140288
TSM,2016-12-30,28.75,-0.01032699,-0.00381154,-0.07793457,0.01938029,0.07793457,29.633,29.6939999,-0.02979786,-0.03179093,49.87499246,0.62159686,0.96980659,-0.34820973
TSM,2017-01-06,29.629999,0.03060866,-0.01626833,-0.03359429,0.02179492,0.04971139,29.5189999,29.7434999,0.00376026,-0.00381599,55.48221181,0.58972908,0.89379109,-0.30406201
TSM,2017-01-13,29.440001,-0.00641235,-0.00135682,-0.05276702,0.02119016,0.05580497,29.439,29.7835,3.4e-05,-0.0115332,54.07568929,0.54288435,0.82360974,-0.28072539
TSM,2017-01-20,30.07,0.02139942,0.03511191,-0.02274943,0.0223317,0.03559974,29.453,29.83000005,0.02094863,0.00804559,57.88788746,0.55025225,0.76893824,-0.21868599
TSM,2017-01-27,31.25,0.03924177,0.08695652,0.03339947,0.0245951,0.0,29.6310001,29.96300005,0.05463872,0.04295297,63.92781946,0.6438852,0.74392763,-0.10004243
TSM,2017-02-03,30.969999,-0.00896003,0.04522444,0.03474771,0.02453452,0.00896003,29.762,30.066,0.04058864,0.03006715,61.66763155,0.68757036,0.73265618,-0.04508582
TSM,2017-02-10,30.709999,-0.00839522,0.04313852,0.04207669,0.02413602,0.01728003,29.9469998,30.0954999,0.02547832,0.02041831,59.56181268,0.69322033,0.72476901,-0.03154868
TSM,2017-02-17,32.34,0.05307721,0.07549052,0.09035738,0.02805345,0.0,30.1689997,30.1829999,0.0719613,0.07146407,67.13808842,0.81977556,0.74377032,0.07600524
TSM,2017-02-24,31.92,-0.01298701,0.02144,0.10602907,0.02674715,0.01298701,30.4129997,30.2199999,0.04955119,0.05625414,63.82015221,0.87608208,0.77023267,0.10584941
TSM,2017-03-03,30.85,-0.0335213,-0.00387469,0.02423635,0.02687045,0.04607297,30.5929998,30.2294999,0.00840062,0.02052631,56.20014061,0.8248569,0.78115752,0.04369939
TSM,2017-03-10,31.059999,0.0068071,0.01139694,0.05359562,0.02583351,0.0395795,30.8239997,30.22849985,0.00765635,0.02750713,57.27825517,0.7920752,0.78334105,0.00873414
TSM,2017-03-17,32.59,0.04925953,0.00773036,0.1218589,0.02799321,0.0,31.1199998,30.31949985,0.04723651,0.0748858,64.19357577,0.87941639,0.80255612,0.07686027
TSM,2017-03-24,32.810001,0.00675057,0.02788224,0.14121743,0.02729216,0.0,31.4569998,30.4479999,0.04301113,0.07757492,65.06914438,0.9553742,0.83311974,0.12225446
TSM,2017-03-31,32.84,0.00091432,0.06450567,0.10833618,0.02673322,0.0,31.7339998,30.5934999,0.03485222,0.07343063,65.1941267,1.00639092,0.86777397,0.13861695
TSM,2017-04-07,32.869999,0.00091349,0.05827431,0.11650808,0.02643294,0.0,31.8959997,30.7634999,0.03053672,0.06847397,65.32772666,1.03728554,0.90167629,0.13560925
TSM,2017-04-13,31.83,-0.03163976,-0.02332004,0.0585301,0.02861433,0.03163976,31.9819998,30.8719999,-0.00475267,0.03103136,57.13931493,0.96670692,0.91468241,0.0520245
TSM,2017-04-21,32.080002,0.00785429,-0.02224928,0.02656006,0.02657369,0.02403398,32.1190001,31.03299995,-0.00121418,0.03373834,58.48637821,0.92033685,0.9158133,0.00452355
TSM,2017-04-28,33.07,0.03086028,0.00700365,0.06780759,0.02748242,0.0,32.1920001,31.1804999,0.02727385,0.06059878,63.39286013,0.95249306,0.92314925,0.02934381
TSM,2017-05-05,34.419998,0.04082244,0.04715543,0.12080753,0.02880801,0.0,32.4419999,31.4274998,0.06097029,0.0952191,68.80690168,1.0745242,0.95342424,0.12109996
TSM,2017-05-12,35.369999,0.02760026,0.1112158,0.09369199,0.02615543,0.0,32.8939998,31.7434998,0.07527206,0.11424384,71.9506919,1.2336709,1.00947357,0.22419733
TSM,2017-05-19,35.200001,-0.00480628,0.09725682,0.10275692,0.02566633,0.00480628,33.308,32.06599985,0.0568032,0.09773596,70.57987218,1.33073847,1.07372655,0.25701192
TSM,2017-05-26,35.509998,0.00880673,0.07378282,0.15105342,0.02201791,0.0,33.5999998,32.3599998,0.05684518,0.09734234,71.64092215,1.41635256,1.14225175,0.2741008
TSM,2017-06-02,36.18,0.01886798,0.05113312,0.16484228,0.02203399,0.0,33.9369997,32.69699975,0.06609306,0.10652354,73.83716041,1.5207358,1.21794856,0.30278724
TSM,2017-06-09,35.790001,-0.01077941,0.01187453,0.09818966,0.01975491,0.01077941,34.2319998,32.9829998,0.04551301,0.08510448,70.41857332,1.55407619,1.28517409,0.2689021
TSM,2017-06-16,35.869999,0.00223521,0.01903403,0.09326418,0.01982404,0.0085683,34.5319998,33.21399975,0.03874665,0.07996626,70.71805612,1.56886892,1.34191305,0.22695586
TSM,2017-06-23,36.73,0.0239755,0.03435658,0.11845311,0.02022674,0.0,35.0219998,33.5019998,0.04876935,0.09635246,73.79006979,1.63118388,1.39976722,0.23141666
TSM,2017-06-30,34.959999,-0.04818952,-0.03372032,0.06358382,0.02621515,0.04818952,35.3099995,33.7144998,-0.00991222,0.03694254,59.86869124,1.52022049,1.42385787,0.09636262
TSM,2017-07-07,34.630001,-0.0094393,-0.03241129,0.08796736,0.02405255,0.05717395,35.4659996,33.82899985,-0.02357183,0.02367794,57.68365051,1.38963429,1.41701316,-0.02737887
TSM,2017-07-14,36.25,0.04678022,0.01059384,0.12998746,0.02661943,0.01306834,35.6489998,34.04549985,0.01685882,0.06475159,64.52801841,1.40071756,1.41375404,-0.01303648
TSM,2017-07-21,35.849998,-0.01103454,-0.02395867,0.08406405,0.02646197,0.02395867,35.6969997,34.29549975,0.00428603,0.0453266,61.86718546,1.36152945,1.40330912,-0.04177967
TSM,2017-07-28,35.860001,0.00027902,0.02574377,0.04183623,0.02425714,0.02368633,35.7629997,34.53549985,0.00271234,0.03835187,61.90948532,1.31610847,1.38586899,-0.06976052
TSM,2017-08-04,36.029999,0.0047406,0.04042732,0.01865988,0.02307776,0.01905802,35.8149998,34.7074998,0.00600305,0.03810413,62.6674106,1.27908494,1.36451218,-0.08542724
TSM,2017-08-11,36.139999,0.00305301,-0.00303451,0.02670449,0.02298499,0.01606319,35.8109997,34.8739997,0.0091871,0.0363021,63.17797528,1.24427637,1.34046502,-0.09618865
TSM,2017-08-18,35.860001,-0.00774759,0.00027902,0.00985646,0.02306486,0.02368633,35.8179997,35.02499975,0.00117263,0.02384015,60.89505061,1.18048888,1.30846979,-0.12798091
TSM,2017-08-25,36.849998,0.02760728,0.02760728,0.01851846,0.02380432,0.0,35.9159996,35.2239997,0.02600508,0.04616166,65.62476758,1.19603418,1.28598267,-0.08994849
TSM,2017-09-01,37.220001,0.01004079,0.03302809,0.03995529,0.02356242,0.0,35.9649997,35.49349975,0.03489507,0.04864274,67.22050607,1.22409944,1.27360602,-0.04950658
TSM,2017-09-08,37.5,0.00752281,0.03763146,0.0454419,0.02358554,0.0,36.2189998,35.76449965,0.03536818,0.04852578,68.41539475,1.25447414,1.26977965,-0.01530551
TSM,2017-09-15,37.650002,0.00400005,0.04991637,0.0250477,0.02273446,0.0,36.5209999,35.99349975,0.03091378,0.04602226,69.06595448,1.27594195,1.27101211,0.00492985
TSM,2017-09-22,37.77,0.0031872,0.02496613,0.08037761,0.01628422,0.0,36.6729999,36.16099985,0.02991302,0.04449546,69.60530507,1.28779331,1.27436835,0.01342496
TSM,2017-09-29,37.549999,-0.00582476,0.00886615,0.08431989,0.01599172,0.00582476,36.843,36.26999985,0.01918951,0.03529085,67.28890677,1.26485291,1.27246526,-0.00761235
TSM,2017-10-06,38.459999,0.02423435,0.02559997,0.06096549,0.01159952,0.0,37.1029998,36.43299975,0.03657384,0.05563635,71.51203055,1.30505798,1.2789838,0.02607417
TSM,2017-10-13,40.82,0.06136248,0.08419649,0.13863326,0.01897889,0.0,37.5819999,36.69849985,0.08615827,0.11230705,79.06179852,1.50994741,1.32517653,0.18477088
TSM,2017-10-20,41.119999,0.00734931,0.0886947,0.14668148,0.01872254,0.0,38.0799999,36.9454998,0.07983191,0.11299074,79.794837,1.67719748,1.39558072,0.28161677
TSM,2017-10-27,42.150002,0.02504871,0.12250341,0.16985854,0.0189598,0.0,38.709,37.26349985,0.08889411,0.13113374,82.11056424,1.87128598,1.49072177,0.38056421
TSM,2017-11-03,42.189999,0.00094892,0.09698388,0.16740454,0.01907277,0.0,39.2430001,37.57949985,0.07509617,0.12268655,82.19589758,2.00521507,1.59362043,0.41159464
TSM,2017-11-10,41.720001,-0.01114003,0.02204804,0.16341327,0.01943233,0.01114003,39.6930001,37.8289999,0.05106696,0.10285763,77.51670745,2.0498011,1.68485656,0.36494453
TSM,2017-11-17,42.07,0.00838924,0.02310314,0.14165542,0.01889097,0.00284425,40.1500001,38.18449995,0.04782067,0.10175595,78.49833798,2.08929376,1.765744,0.32354976
TSM,2017-11-24,42.990002,0.02186836,0.01992882,0.1550242,0.01912863,0.0,40.6840001,38.6025,0.05668081,0.11365849,80.86348261,2.16981617,1.84655844,0.32325773
TSM,2017-12-01,39.700001,-0.07652945,-0.05901868,0.05866669,0.03204388,0.07652945,40.8770002,38.77500005,-0.02879368,0.0238556,56.80126612,1.94572605,1.86639196,0.07933409
TSM,2017-12-08,39.0,-0.01763227,-0.06519657,0.03585652,0.03272138,0.09281232,41.0220003,38.93250015,-0.04929063,0.00173377,53.17563835,1.69214281,1.83154213,-0.13939932
TSM,2017-12-15,39.5,0.01282051,-0.06108866,0.04580355,0.03283263,0.08118171,41.1260004,39.1145001,-0.03953704,0.00985568,55.36711181,1.51406885,1.76804747,-0.25397862
TSM,2017-12-22,39.630001,0.00329116,-0.07815773,0.05539286,0.03268368,0.07815773,41.0070005,39.2945002,-0.03357962,0.00853811,55.94444484,1.36766832,1.68797164,-0.32030332
TSM,2017-12-29,39.650002,0.00050469,-0.00125942,0.03094132,0.03212733,0.07769248,40.8600008,39.47000035,-0.02961328,0.00456047,56.03866243,1.2389766,1.59817263,-0.35919603
TSM,2018-01-05,42.459999,0.07087003,0.08871792,0.04017636,0.03377196,0.01232852,40.8910005,39.80000025,0.03837026,0.06683414,66.78582146,1.34818968,1.54817604,-0.19998637
TSM,2018-01-12,41.189999,-0.0299105,0.04278478,0.00170233,0.03510411,0.04187027,40.7910005,40.0170003,0.00978153,0.02931251,59.68409503,1.31708095,1.50195702,-0.18487608
TSM,2018-01-19,44.669998,0.0844865,0.1271763,0.05978638,0.04230508,0.0,41.0860002,40.38950015,0.08723161,0.10598046,69.31329164,1.5553053,1.51262668,0.04267862
TSM,2018-01-26,45.720001,0.02350578,0.1530895,0.08366917,0.04257679,0.0,41.4510003,40.8005002,0.10298909,0.12057452,71.52332592,1.80798496,1.57169833,0.23628662
TSM,2018-02-02,44.509998,-0.02646551,0.04828071,0.06687433,0.04340987,0.02646551,41.6029999,41.1435,0.06987472,0.08182333,65.65521241,1.88882508,1.63512368,0.25370139
TSM,2018-02-09,41.470001,-0.06829919,0.00679782,-0.01426192,0.0484243,0.09295713,41.7799999,41.32850005,-0.00741979,0.00342381,53.72836147,1.6881294,1.64572482,0.04240457
TSM,2018-02-16,43.48,0.04846875,-0.02663976,0.01139795,0.05010233,0.0489939,42.2279999,41.6250001,0.02964858,0.04456456,59.02805258,1.67199305,1.65097847,0.02101458
TSM,2018-02-23,43.900002,0.00965966,-0.0398075,0.10579347,0.04355714,0.0398075,42.6680001,41.89700025,0.02887414,0.04780776,60.05751606,1.67380099,1.65554297,0.01825802
TSM,2018-03-02,43.009998,-0.02027344,-0.03370029,0.10282046,0.04371186,0.05927391,43.0059998,42.00650015,9.297e-05,0.02388911,56.8006285,1.58514535,1.64146345,-0.0563181
TSM,2018-03-09,44.59,0.03673569,0.07523508,0.12886076,0.0444383,0.02471568,43.4999996,42.1800002,0.02505748,0.05713608,60.85871111,1.62366151,1.63790306,-0.01424155
TSM,2018-03-16,44.970001,0.00852211,0.03426865,0.1347464,0.04438091,0.0164042,43.7509998,42.32100015,0.02786225,0.06259306,61.7884268,1.6656482,1.64345209,0.02219611
TSM,2018-03-23,42.580002,-0.05314652,-0.03006834,0.07389659,0.04813143,0.06867889,43.8900001,42.3405003,-0.0298473,0.00565656,53.22532643,1.48890681,1.61254303,-0.12363622
TSM,2018-03-29,43.759998,0.02771245,0.01743781,0.03061703,0.04439337,0.04286971,43.7990001,42.44250015,-0.00089048,0.03104195,56.43546981,1.42759735,1.5755539,-0.14795655
TSM,2018-04-06,42.419998,-0.03062157,-0.04866566,0.02986159,0.04444235,0.07217854,43.4689998,42.46000005,-0.02413218,-0.00094211,52.06555367,1.25639937,1.51172299,-0.25532362
TSM,2018-04-13,42.650002,0.00542207,-0.05158993,-0.04522042,0.03646629,0.06714783,43.2830002,42.44300005,-0.01462464,0.00487718,52.74196656,1.12629985,1.43463836,-0.30833851
TSM,2018-04-20,38.950001,-0.08675266,-0.08525131,-0.14807524,0.0425072,0.14807524,43.0310002,42.40550005,-0.09483859,-0.08148705,42.38126405,0.71637793,1.29098628,-0.57460834
TSM,2018-04-27,38.169998,-0.02002575,-0.12774224,-0.14243991,0.04235413,0.16513567,42.5,42.36399995,-0.1018824,-0.0989992,40.57185458,0.32482772,1.09775457,-0.77292684
TSM,2018-05-04,38.59,0.01100346,-0.09028756,-0.06944782,0.03878795,0.15594927,41.9689998,42.31849995,-0.0805118,-0.08810567,42.00758828,0.04786031,0.88777571,-0.83991541
TSM,2018-05-11,39.91,0.03420575,-0.06424389,-0.08210672,0.03717643,0.12707788,41.659,42.3324999,-0.04198373,-0.05722553,46.39113448,-0.06438323,0.69734393,-0.76172715
TSM,2018-05-18,38.419998,-0.03733405,-0.01360727,-0.12482924,0.03779367,0.1596676,41.0419998,42.2709997,-0.06388582,-0.09110269,42.48713733,-0.27045016,0.50378511,-0.77423527
TSM,2018-05-25,39.299999,0.02290476,0.02960443,-0.08625899,0.03880787,0.14041999,40.4749996,42.1129997,-0.02903028,-0.06679649,45.40910694,-0.35861706,0.33130468,-0.68992173
TSM,2018-06-01,39.200001,-0.00254448,0.01580723,-0.1208791,0.03638458,0.14260717,40.1369995,42.0134998,-0.02334501,-0.06696654,45.12852823,-0.43158393,0.17872696,-0.61031088
TSM,2018-06-08,38.93,-0.00688778,-0.02455525,-0.13431178,0.03593853,0.1485127,39.6539997,41.7264999,-0.01825792,-0.06701976,44.33202406,-0.50537191,0.04190718,-0.54727909
TSM,2018-06-15,38.689999,-0.00616494,0.00702762,-0.09135751,0.03344234,0.15376207,39.2809998,41.3749998,-0.01504546,-0.06489428,43.59546003,-0.57656916,-0.08178809,-0.49478107
TSM,2018-06-22,38.119999,-0.01473249,-0.03002545,-0.12888481,0.03158113,0.16622926,38.8279995,41.05549985,-0.01823428,-0.07150079,41.81838134,-0.67124998,-0.19968046,-0.47156951
TSM,2018-06-29,36.560001,-0.04092335,-0.06734694,-0.13814232,0.03229609,0.20034995,38.5889995,40.80999985,-0.05257971,-0.10414111,37.33306657,-0.86222482,-0.33218933,-0.53003548
TSM,2018-07-06,37.27,0.0194201,-0.04264064,-0.12614307,0.03321516,0.18482067,38.4989997,40.49949985,-0.0319229,-0.07974172,40.46297216,-0.94538496,-0.45482846,-0.4905565
TSM,2018-07-13,37.77,0.01341562,-0.02377873,-0.03029528,0.02352491,0.17388453,38.4169997,40.19299975,-0.01684149,-0.06028412,42.63582588,-0.95987926,-0.55583862,-0.40404064
TSM,2018-07-20,40.73,0.07836908,0.06846802,0.06706843,0.03229857,0.10914263,38.4989997,40.07899985,0.05794957,0.01624292,53.46366727,-0.72417104,-0.5895051,-0.13466594
TSM,2018-07-27,41.450001,0.01767741,0.13375273,0.07411249,0.03245164,0.09339457,38.802,39.9219999,0.06824393,0.03827466,55.65626751,-0.47381072,-0.56636623,0.0925555
