ticker,window,window_description,start_date,end_date,strategy,final_value,total_return_pct,cagr_pct,max_drawdown_pct,volatility_pct,sharpe_ratio,calmar_ratio,number_of_buy_actions,average_buy_amount,cash_remaining,cash_usage_pct,worst_period,worst_period_return_pct,total_invested,parameter_set,sensitivity,min_multiplier,max_multiplier,target_weekly_vol,extreme_drawdown_cap,consecutive_decline_cap,combined_stress_cap
KO,high_volatility_window,Detected 104-week window around the highest 52-week realized volatility.,2021-11-15,2023-10-30,risk_adjusted_candidate,9301.94,-6.98,-3.59,16.66,9.54,-0.339,-0.215,103,96.91,8.22,99.92,2023-09-04 to 2023-10-02,-8.84,9991.78,s5_min0.3_max2_tv0.04_dd1_cd1.4_cs1.5,5.0,0.3,2.0,0.04,1.0,1.4,1.5
BYDDY,full_available,All local history available for this ticker.,2021-06-14,2026-06-05,risk_adjusted_candidate,11090.34,10.9,2.08,42.88,32.16,0.224,0.049,210,47.57,0.0,100.0,2025-05-19 to 2025-06-16,-18.53,10000.0,s5_min0.3_max2_tv0.04_dd1_cd1.4_cs1.5,5.0,0.3,2.0,0.04,1.0,1.4,1.5
BYDDY,major_drawdown_window,Detected window around the ticker's largest price drawdown.,2022-01-10,2023-05-22,risk_adjusted_candidate,9970.21,-0.3,-0.22,14.62,12.25,0.043,-0.015,72,64.51,5350.35,46.5,2022-08-01 to 2022-08-29,-7.22,4649.65,s5_min0.3_max2_tv0.04_dd1_cd1.4_cs1.5,5.0,0.3,2.0,0.04,1.0,1.4,1.5
BYDDY,high_volatility_window,Detected 104-week window around the highest 52-week realized volatility.,2022-01-17,2024-01-01,risk_adjusted_candidate,9191.34,-8.09,-4.17,16.31,14.87,-0.215,-0.256,103,66.17,3177.68,68.22,2023-11-13 to 2023-12-11,-11.21,6822.32,s5_min0.3_max2_tv0.04_dd1_cd1.4_cs1.5,5.0,0.3,2.0,0.04,1.0,1.4,1.5
NVDA,full_available,All local history available for this ticker.,2021-06-14,2026-06-05,risk_adjusted_candidate,73058.94,630.59,48.62,36.12,35.86,1.289,1.346,209,47.8,0.0,100.0,2024-07-08 to 2024-08-05,-18.93,10000.0,s5_min0.3_max2_tv0.04_dd1.1_cd1_cs1.1,5.0,0.3,2.0,0.04,1.1,1.0,1.1
NVDA,major_drawdown_window,Detected window around the ticker's largest price drawdown.,2021-06-14,2023-04-10,risk_adjusted_candidate,11671.11,16.71,8.73,27.11,16.89,0.584,0.322,96,57.62,4462.47,55.38,2022-03-28 to 2022-04-25,-10.85,5537.53,s5_min0.3_max2_tv0.04_dd1.1_cd1_cs1.1,5.0,0.3,2.0,0.04,1.1,1.0,1.1
NVDA,high_volatility_window,Detected 104-week window around the highest 52-week realized volatility.,2022-02-28,2024-02-12,risk_adjusted_candidate,21116.65,111.17,45.84,10.89,19.03,2.102,4.21,103,60.58,3753.76,62.46,2023-08-28 to 2023-09-25,-6.64,6246.24,s5_min0.3_max2_tv0.04_dd1.1_cd1_cs1.1,5.0,0.3,2.0,0.04,1.1,1.0,1.1
MSFT,full_available,All local history available for this ticker.,2021-06-14,2026-06-05,risk_adjusted_candidate,14770.0,47.7,8.08,31.93,21.41,0.47,0.253,154,64.87,0.0,100.0,2026-01-05 to 2026-02-02,-16.3,10000.0,s5_min0.3_max2_tv0.04_dd1.1_cd1_cs1.1,5.0,0.3,2.0,0.04,1.1,1.0,1.1
MSFT,major_drawdown_window,Detected window around the ticker's largest price drawdown.,2021-06-14,2023-05-01,risk_adjusted_candidate,11055.34,10.55,5.41,19.07,17.44,0.39,0.284,99,93.53,731.74,92.68,2022-08-15 to 2022-09-12,-9.48,9268.26,s5_min0.3_max2_tv0.04_dd1.1_cd1_cs1.1,5.0,0.3,2.0,0.04,1.1,1.0,1.1
MSFT,high_volatility_window,Detected 104-week window around the highest 52-week realized volatility.,2022-05-02,2024-04-15,risk_adjusted_candidate,13044.41,30.44,14.36,6.53,11.38,1.248,2.199,103,91.39,577.59,94.22,2024-03-18 to 2024-04-15,-6.53,9422.41,s5_min0.3_max2_tv0.04_dd1.1_cd1_cs1.1,5.0,0.3,2.0,0.04,1.1,1.0,1.1
AAPL,full_available,All local history available for this ticker.,2021-06-14,2026-06-05,risk_adjusted_candidate,20044.31,100.44,14.86,26.3,22.84,0.724,0.565,153,65.29,0.0,100.0,2025-03-03 to 2025-03-31,-21.2,10000.0,s5_min0.3_max2_tv0.04_dd1.1_cd1_cs1.1,5.0,0.3,2.0,0.04,1.1,1.0,1.1
AAPL,major_drawdown_window,Detected window around the ticker's largest price drawdown.,2021-06-14,2023-07-03,risk_adjusted_candidate,12435.57,24.36,11.07,17.86,16.13,0.738,0.62,108,92.3,21.62,99.78,2022-11-28 to 2022-12-26,-9.35,9978.38,s5_min0.3_max2_tv0.04_dd1.1_cd1_cs1.1,5.0,0.3,2.0,0.04,1.1,1.0,1.1
AAPL,high_volatility_window,Detected 104-week window around the highest 52-week realized volatility.,2021-11-15,2023-10-30,risk_adjusted_candidate,10937.22,9.37,4.63,12.08,12.99,0.416,0.383,103,90.47,672.68,93.27,2023-08-28 to 2023-09-25,-8.35,9327.32,s5_min0.3_max2_tv0.04_dd1.1_cd1_cs1.1,5.0,0.3,2.0,0.04,1.1,1.0,1.1
ASML,full_available,All local history available for this ticker.,2021-06-14,2026-06-05,risk_adjusted_candidate,24367.87,143.68,19.42,44.2,30.64,0.736,0.439,189,52.86,0.0,100.0,2024-07-01 to 2024-07-29,-24.67,10000.0,s5_min0.3_max2_tv0.04_dd1.1_cd1_cs1.1,5.0,0.3,2.0,0.04,1.1,1.0,1.1
ASML,major_drawdown_window,Detected window around the ticker's largest price drawdown.,2021-06-14,2023-04-10,risk_adjusted_candidate,10118.54,1.19,0.64,23.13,17.14,0.121,0.028,96,66.78,3582.59,64.17,2022-08-01 to 2022-08-29,-7.94,6417.41,s5_min0.3_max2_tv0.04_dd1.1_cd1_cs1.1,5.0,0.3,2.0,0.04,1.1,1.0,1.1
